year,country_export,country_import,Product,Tonnage,Exporter Footprint (per unit),Importers Footprint (per unit),Actual WF (m3),Water Saved (m3)
2005,India,Afghanistan,HIGH ENERGY BISCUITS,2000.0,,,,
2005,India,Chad,RICE,5000.0,2530.151540889038,5652.789221872115,12650757.70444519,15613188.404915387
2005,Italy,Chad,RICE,115.0,1402.7836957765223,5652.789221872115,161320.12501430008,488750.63550099323
2005,Japan,Burundi,CANNED FISH,99.997,,,,
2005,Japan,Eritrea,WHEAT,3558.0,1082.6943408151074,5898.43602142438,3852226.464620152,17134408.899607792
2005,Japan,Haiti,RICE,207.9,1023.7669233122895,3762.739359500731,212841.143356625,569432.3694835771
2005,Japan,Mozambique,CANNED FISH,99.997,,,,
2005,Libyan Arab Jamahiriya,Niger,MISCELLANEOUS,360.0,,,,
2005,Qatar,Afghanistan,DRIED FRUITS,42.12,0.0,7596.506097993663,0.0,319964.8368474931
2005,South Africa,Mozambique,MAIZE,20.0,1695.1583177740974,5171.086313992429,33903.166355481946,69518.55992436662
2005,South Africa,Mozambique,RICE,10.0,5857.281827655315,8190.923925870123,58572.81827655315,23336.420982148076
2005,South Africa,Mozambique,BISCUITS,5.0,,,,
2005,Spain,Liberia,CANNED MEAT,299.52,13389.711839537715,10698.696447518074,4010486.490178336,-806012.9302177228
2005,Switzerland,Ghana,ENRICHED DRIED SKIM MILK,9.0,0.0,2529.766801763707,0.0,22767.901215873364
2005,Switzerland,Peru,ENRICHED DRIED SKIM MILK,66.0,0.0,0.0,0.0,0.0
2005,United States of America,Afghanistan,WHEAT-SOYA BLEND,996.85,1807.0259951642697,2735.933782625488,1801333.8632795024,925981.7279307157
2005,United States of America,Afghanistan,VEGETABLE OIL,999.996,3196.723790366448,,3196711.0034712865,
2005,United States of America,Angola,VEGETABLE OIL,1419.999,3196.723790366448,,4539344.585596566,
2005,United States of America,Angola,PEAS,4077.35,1105.0226183501086,,4505563.972929815,
2005,United States of America,Bangladesh,SOYA OIL,16800.0,3196.723790366448,,53704959.67815633,
2005,United States of America,Bolivia,WHEAT FLOUR,954.42,1984.658988039939,,1894198.2313650786,
2005,United States of America,Burkina Faso,SOYA-FORTIFIED BULGUR WHEAT,2860.0,1807.0259951642697,,5168094.346169812,
2005,United States of America,Burkina Faso,VEGETABLE OIL,560.0,3196.723790366448,,1790165.322605211,
2005,United States of America,Burkina Faso,LENTILS,1030.0,1781.7565890595265,,1835209.2867313123,
2005,United States of America,Burkina Faso,RICE,1280.0,1739.8616421225033,3587.3145721050264,2227022.9019168043,2364739.7503776294
2005,United States of America,Burundi,MAIZE,2119.944,585.7172293863118,,1241687.7261341354,
2005,United States of America,Côte d'Ivoire,MAIZE MEAL,518.975,517.7466065457517,,268697.5451320815,
2005,United States of America,Côte d'Ivoire,VEGETABLE OIL,99.995,3196.723790366448,,319656.395417693,
2005,United States of America,"Congo, Democratic Republic of the",MAIZE MEAL,4149.275,517.7466065457517,3309.361430095932,2148273.0508751236,11583177.596986175
2005,United States of America,"Congo, Democratic Republic of the",CORN-SOYA BLEND,40.0,1119.2139932688615,3743.8198210622672,44768.55973075446,104984.23311173623
2005,United States of America,"Congo, Democratic Republic of the",VEGETABLE OIL,320.002,3196.723790366448,,1022958.0063648442,
2005,United States of America,"Congo, Democratic Republic of the",PEAS,599.45,1105.0226183501086,,662405.8085699726,
2005,United States of America,El Salvador,RICE,629.0,1739.8616421225033,2066.553148730351,1094372.9728950546,205488.95765633622
2005,United States of America,Eritrea,WHEAT,23000.0,1961.3412331771283,5898.43602142438,45110848.36307395,90553180.12968679
2005,United States of America,Eritrea,VEGETABLE OIL,1736.56,3196.723790366448,,5551302.665398759,
2005,United States of America,Ethiopia,WHEAT,124810.0,1961.3412331771283,4226.952559226829,244794999.3128374,282770949.6042632
2005,United States of America,Ethiopia,CORN-SOYA BLEND,90.0,1119.2139932688615,4498.175784288136,100729.25939419754,304106.56119173474
2005,United States of America,Ethiopia,VEGETABLE OIL,290.0,3196.723790366448,9211.524549245069,927049.89920627,1744292.2200747998
2005,United States of America,Ethiopia,LENTILS,2160.0,1781.7565890595265,7732.859556999922,3848594.2323685773,12854382.410751252
2005,United States of America,Ethiopia,PEAS,320.0,1105.0226183501086,4142.505794297581,353607.2378720348,971994.6163031912
2005,United States of America,Ethiopia,HARD RED WINTER WHEAT,970.0,1961.3412331771283,4226.952559226829,1902500.9961818145,2197642.9862682098
2005,United States of America,Ethiopia,VEGETABLE OIL,70.0,3196.723790366448,9211.524549245069,223770.66532565138,421036.05312150344
2005,United States of America,Gambia,SOYA-FORTIFIED SORGHUM GRITS,210.0,1390.9842060608817,,292106.68327278516,
2005,United States of America,Gambia,WHEAT-SOYA BLEND,200.0,1807.0259951642697,,361405.19903285394,
2005,United States of America,Gambia,VEGETABLE OIL,20.0,3196.723790366448,,63934.47580732896,
2005,United States of America,Gambia,LENTILS,21.4,1781.7565890595265,,38129.59100587387,
2005,United States of America,Gambia,VEGETABLE OIL,680.0,3196.723790366448,,2173772.177449185,
2005,United States of America,Ghana,SOYA-FORTIFIED SORGHUM GRITS,140.0,1390.9842060608817,,194737.78884852343,
2005,United States of America,Ghana,SOYA-FORTIFIED BULGUR WHEAT,1500.0,1807.0259951642697,,2710538.9927464044,
2005,United States of America,Guatemala,MAIZE,1393.85,585.7172293863118,3077.499483235468,816401.9601801106,3473170.6945276456
2005,United States of America,Guatemala,RICE,899.0,1739.8616421225033,3041.555734545745,1564135.6162681305,1170222.9890884943
2005,United States of America,Guatemala,VEGETABLE OIL,80.0,3196.723790366448,,255737.90322931585,
2005,United States of America,Guatemala,PINTO BEANS,300.0,1644.186681807485,,493256.00454224553,
2005,United States of America,Guatemala,SOYA OIL,1460.0,3196.723790366448,,4667216.733935014,
2005,United States of America,Guinea,MAIZE MEAL,1296.75,517.7466065457517,3336.09847711873,671387.9120382034,3654697.7881655097
2005,United States of America,Guinea,BULGUR WHEAT,2443.5,1961.3412331771283,,4792537.303268313,
2005,United States of America,Guinea,VEGETABLE OIL,250.011,3196.723790366448,,799216.1115533061,
2005,United States of America,Guinea,PEAS,249.35,1105.0226183501086,,275537.38988559955,
2005,United States of America,Guinea,SOYA-FORTIFIED MAIZE MEAL,401.0,1085.2286818485813,3336.09847711873,435176.70142128115,902598.7879033296
2005,United States of America,Guinea,VEGETABLE OIL,20.0,3196.723790366448,,63934.47580732896,
2005,United States of America,Guinea,PEAS,37.0,1105.0226183501086,,40885.83687895402,
2005,United States of America,Guinea,VEGETABLE OIL,650.0,3196.723790366448,,2077870.4637381914,
2005,United States of America,Haiti,SOYA-FORTIFIED BULGUR WHEAT,1340.0,1807.0259951642697,,2421414.8335201214,
2005,United States of America,Haiti,WHEAT-SOYA BLEND,40.0,1807.0259951642697,,72281.03980657079,
2005,United States of America,Haiti,VEGETABLE OIL,110.0,3196.723790366448,,351639.6169403093,
2005,United States of America,Haiti,LENTILS,620.0,1781.7565890595265,,1104689.0852169064,
2005,United States of America,Haiti,HARD RED WINTER WHEAT,1800.0,1961.3412331771283,,3530414.219718831,
2005,United States of America,Honduras,RICE,968.65,1739.8616421225033,3305.758574259671,1685316.9796419628,1516806.0633146677
2005,United States of America,Honduras,VEGETABLE OIL,69.993,3196.723790366448,,223748.2882591188,
2005,United States of America,Honduras,BEANS,259.3,654.4143339759094,4255.277683551335,169689.6367999533,933703.8665449079
2005,United States of America,Honduras,RICE,130.0,1739.8616421225033,3305.758574259671,226182.01347592543,203566.60117783182
2005,United States of America,Honduras,VEGETABLE OIL,40.0,3196.723790366448,,127868.95161465793,
2005,United States of America,Honduras,BEANS,400.0,654.4143339759094,4255.277683551335,261765.73359036376,1440345.3398301704
2005,United States of America,India,VEGETABLE OIL,40.0,3196.723790366448,8249.1399248777,127868.95161465793,202096.64538045006
2005,United States of America,India,SOYA OIL,5650.0,3196.723790366448,8249.1399248777,18061489.41557043,28546151.15998857
2005,United States of America,Indonesia,VEGETABLE OIL,830.0,3196.723790366448,8022.543145956447,2653280.746004152,4005430.0651396993
2005,United States of America,Iraq,WHEAT FLOUR,20.0,1984.658988039939,5957.506487579069,39693.17976079878,79456.9499907826
2005,United States of America,Kenya,MAIZE MEAL,1650.3,517.7466065457517,2393.120843576921,854437.224782454,3094930.1033725385
2005,United States of America,Kenya,CORN-SOYA BLEND,138.15,1119.2139932688615,2707.2936690752495,154619.41317009323,219393.20721265252
2005,United States of America,Kenya,VEGETABLE OIL,129.998,3196.723790366448,,415567.6993000575,
2005,United States of America,Kenya,PEAS,1297.05,1105.0226183501086,,1433269.5871310083,
2005,United States of America,Kenya,SOYA-FORTIFIED BULGUR WHEAT,490.0,1807.0259951642697,,885442.7376304922,
2005,United States of America,Kenya,VEGETABLE OIL,310.0,3196.723790366448,,990984.3750135989,
2005,United States of America,Kenya,BEANS,220.0,654.4143339759094,532.4908627442957,143971.15347470006,-26823.16367095501
2005,United States of America,Kenya,PEAS,40.0,1105.0226183501086,,44200.90473400435,
2005,United States of America,Liberia,BULGUR WHEAT,6823.1,1961.3412331771283,,13382427.368090864,
2005,United States of America,Liberia,VEGETABLE OIL,940.007,3196.723790366448,,3004942.7400109936,
2005,United States of America,Liberia,LENTILS,220.0,1781.7565890595265,,391986.4495930958,
2005,United States of America,Liberia,PEAS,1238.249,1105.0226183501086,,1368293.1521494037,
2005,United States of America,Malawi,MAIZE MEAL,331.0,517.7466065457517,3321.5695794969647,171374.1267666438,928065.4040468516
2005,United States of America,Nicaragua,RICE,379.9,1739.8616421225033,2044.4368261681268,660973.4378423389,115708.11241893235
2005,United States of America,Nicaragua,VEGETABLE OIL,90.009,3196.723790366448,,287733.91164709366,
2005,United States of America,Nicaragua,RICE,70.0,1739.8616421225033,2044.4368261681268,121790.31494857524,21320.26288319364
2005,United States of America,Nicaragua,VEGETABLE OIL,80.0,3196.723790366448,,255737.90322931585,
2005,United States of America,Nicaragua,LENTILS,60.0,1781.7565890595265,,106905.3953435716,
2005,United States of America,Occupied Palestinian Territory,WHEAT FLOUR,407.3,1984.658988039939,2130.9918907594283,808351.6058286672,59601.391277648
2005,United States of America,Rwanda,CORN-SOYA BLEND,110.575,1119.2139932688615,,123757.08730570436,
2005,United States of America,Rwanda,PEAS,280.45,1105.0226183501086,,309903.59331628797,
2005,United States of America,Rwanda,VEGETABLE OIL,780.0,3196.723790366448,,2493444.5564858294,
2005,United States of America,Senegal,SOYA-FORTIFIED SORGHUM GRITS,208.1,1390.9842060608817,,289463.81328126945,
2005,United States of America,Senegal,WHEAT-SOYA BLEND,370.0,1807.0259951642697,,668599.6182107799,
2005,United States of America,Senegal,VEGETABLE OIL,80.0,3196.723790366448,,255737.90322931585,
2005,United States of America,Senegal,LENTILS,190.0,1781.7565890595265,,338533.75192131003,
2005,United States of America,Sierra Leone,BULGUR WHEAT,2569.6,1961.3412331771283,,5039862.432771949,
2005,United States of America,Sierra Leone,VEGETABLE OIL,99.995,3196.723790366448,,319656.395417693,
2005,United States of America,Sierra Leone,PEAS,299.565,1105.0226183501086,,331026.1006660503,
2005,United States of America,Sudan,SORGHUM,25000.0,1129.2576549703522,6531.2377200285955,28231441.374258805,135049501.62645608
2005,United States of America,Sudan,CORN-SOYA BLEND,996.6,1119.2139932688615,8154.27020110917,1115408.6656917473,7011137.016733651
2005,United States of America,Sudan,VEGETABLE OIL,540.01,3196.723790366448,,1726262.8140357856,
2005,United States of America,Sudan,LENTILS,798.4,1781.7565890595265,,1422554.460705126,
2005,United States of America,Tajikistan,WHEAT FLOUR,2115.75,1984.658988039939,1723.2789936105405,4199042.253945501,-553014.7232139999
2005,United States of America,Tajikistan,VEGETABLE OIL,300.007,3196.723790366448,357389.88819912553,959039.5141764671,106260428.6747786
2005,United States of America,Tajikistan,PEAS,349.8,1105.0226183501086,6675.035935151182,386536.911898868,1948390.6582170152
2005,United States of America,Tanzania,CORN-SOYA BLEND,596.925,1119.2139932688615,,668086.812932015,
2005,United States of America,Uganda,MAIZE MEAL,511.25,517.7466065457517,,264697.95259651553,
2005,United States of America,Uganda,SORGHUM,5930.0,1129.2576549703522,,6696497.893974189,
2005,United States of America,Uganda,CORN-SOYA BLEND,4115.65,1119.2139932688615,,4606293.07139699,
2005,United States of America,Uganda,PEAS,9917.148,1105.0226183501086,,10958672.849525541,
2005,United States of America,Uganda,CORN-SOYA BLEND,300.0,1119.2139932688615,,335764.19798065844,
2005,United States of America,Uganda,VEGETABLE OIL,150.0,3196.723790366448,,479508.56855496723,
2005,United States of America,Uganda,HARD RED WINTER WHEAT,4030.0,1961.3412331771283,,7904205.169703827,
2005,United States of America,Zimbabwe,MAIZE MEAL,3615.95,517.7466065457517,3776.817501710124,1872145.8419391105,11784637.403369611
2005,United States of America,Zimbabwe,SORGHUM,3500.0,1129.2576549703522,6257.354675288208,3952401.7923962325,17948339.5711125
2005,Belgium,Occupied Palestinian Territory,DRIED WHOLE MILK,287.0,0.0,2098.4549480108262,0.0,602256.5700791071
2005,Canada,Afghanistan,WHEAT,965.25,1341.2082980589053,2735.933782625488,1294601.3097013582,1346258.773977894
2005,Canada,Algeria,LENTILS,800.0,2410.658065337137,,1928526.4522697097,
2005,Canada,Burkina Faso,PEAS,200.0,1198.5304697317051,,239706.09394634102,
2005,Canada,Chad,WHEAT,2381.008,1341.2082980589053,4250.299228910117,3193427.6873446377,6926568.7790841805
2005,Canada,Côte d'Ivoire,VEGETABLE OIL,166.712,2770.8855292768285,,461939.8683567986,
2005,Canada,"Congo, Democratic Republic of the",VEGETABLE OIL,366.766,2770.8855292768285,,1016266.6020307454,
2005,Canada,"Congo, Democratic Republic of the",BEANS,1250.0,1133.914245344889,,1417392.8066811112,
2005,Canada,Ethiopia,PEAS,1698.1,1198.5304697317051,4142.505794297581,2035224.5906514083,4999164.498645313
2005,Canada,Ethiopia,WHEAT,2609.0,1341.2082980589053,4226.952559226829,3499212.449635684,7528906.777387113
2005,Canada,Ghana,VEGETABLE OIL,100.028,2770.8855292768285,,277166.13772250264,
2005,Canada,Guinea,VEGETABLE OIL,183.383,2770.8855292768285,,508133.3010153727,
2005,Canada,Haiti,BEANS,750.0,1133.914245344889,3784.194385568587,850435.6840086668,1987710.1051677738
2005,Canada,Kenya,VEGETABLE OIL,466.776,2770.8855292768285,,1293382.8638137209,
2005,Canada,Kenya,PEAS,300.0,1198.5304697317051,,359559.14091951156,
2005,Canada,Malawi,PEAS,975.0,1198.5304697317051,,1168567.2079884126,
2005,Canada,Mali,VEGETABLE OIL,133.351,2770.8855292768285,4772.542940114962,369500.3562145943,266923.017392676
2005,Canada,Mozambique,PEAS,150.0,1198.5304697317051,,179779.57045975578,
2005,Canada,Mozambique,PEAS,125.0,1198.5304697317051,,149816.30871646313,
2005,Canada,Peru,VEGETABLE OIL,166.712,2770.8855292768285,,461939.8683567986,
2005,Canada,Peru,PEAS,450.0,1198.5304697317051,2265.655749163704,539338.7113792673,480206.3757443995
2005,Canada,Peru,PEAS,125.0,1198.5304697317051,2265.655749163704,149816.30871646313,133390.65992899987
2005,Canada,Rwanda,PEAS,600.0,1198.5304697317051,,719118.2818390231,
2005,Canada,Sierra Leone,VEGETABLE OIL,116.699,2770.8855292768285,,323359.5703810766,
2005,Canada,Sudan,PEAS,846.65,1198.5304697317051,,1014735.8221983481,
2005,Canada,Tanzania,VEGETABLE OIL,533.478,2770.8855292768285,,1478206.4703875438,
2005,Canada,Uganda,VEGETABLE OIL,783.541,2770.8855292768285,,2171102.418495096,
2005,China,"Korea, Democratic People's Republic of",MAIZE MEAL,12.0,764.6046593810879,1509.4843970666345,9175.255912573055,8938.55685222656
2005,China,"Korea, Democratic People's Republic of",RICE,2701.0,1089.826055002166,2283.060491073877,2943620.1745608505,3222926.2118296917
2005,China,"Korea, Democratic People's Republic of",WHEAT FLOUR,9748.0,1301.5082956775225,2204.7192012784803,12687102.866264489,8804499.907798138
2005,China,Sri Lanka,CANNED FISH,30.141,,,,
2005,Cuba,"Korea, Democratic People's Republic of",SUGAR,404.26,3469.5399212377956,,1402596.2085595913,
2005,"Congo, Democratic Republic of the",Niger,MAIZE MEAL,65.38,3309.361430095932,4702.0214113981,216366.05029967203,91052.10957753574
2005,"Congo, Democratic Republic of the",Niger,RICE,14.35,7457.803221404149,4388.472158178989,107019.47622714953,-44044.90075728104
2005,Denmark,Burkina Faso,VEGETABLE OIL,147.42,0.0,,0.0,
2005,Denmark,Cameroon,VEGETABLE OIL,16.38,0.0,,0.0,
2005,Denmark,Central African Republic,VEGETABLE OIL,81.9,0.0,,0.0,
2005,Denmark,Djibouti,PEA WHEAT BLENDED,324.0,551.5279708611165,,178695.06255900176,
2005,Denmark,Djibouti,VEGETABLE OIL,148.716,0.0,,0.0,
2005,Denmark,Djibouti,PEAS,438.0,566.472003430096,,248114.73750238208,
2005,Denmark,Ethiopia,VEGETABLE OIL,65.52,0.0,9211.524549245069,0.0,603539.0884665368
2005,Denmark,Guinea,VEGETABLE OIL,294.84,0.0,,0.0,
