Year,State,StateCode,CountyCode,CountyName,TO-WTotl
1995,AL,01,001,Autauga,40.26
1995,AL,01,003,Baldwin,42.14
1995,AL,01,005,Barbour,15.03
1995,AL,01,007,Bibb,3.32
1995,AL,01,009,Blount,51.29
1995,AL,01,011,Bullock,4.84
1995,AL,01,013,Butler,3.73
1995,AL,01,015,Calhoun,26.30
1995,AL,01,017,Chambers,12.56
1995,AL,01,019,Cherokee,6.43
1995,AL,01,021,Chilton,5.64
1995,AL,01,023,Choctaw,52.03
1995,AL,01,025,Clarke,25.98
1995,AL,01,027,Clay,2.65
1995,AL,01,029,Cleburne,2.58
1995,AL,01,031,Coffee,16.25
1995,AL,01,033,Colbert,91.06
1995,AL,01,035,Conecuh,2.21
1995,AL,01,037,Coosa,0.93
1995,AL,01,039,Covington,12.37
1995,AL,01,041,Crenshaw,2.51
1995,AL,01,043,Cullman,20.29
1995,AL,01,045,Dale,13.75
1995,AL,01,047,Dallas,57.16
1995,AL,01,049,De Kalb,9.84
1995,AL,01,051,Elmore,6.29
1995,AL,01,053,Escambia,49.23
1995,AL,01,055,Etowah,264.51
1995,AL,01,057,Fayette,3.06
1995,AL,01,059,Franklin,5.28
1995,AL,01,061,Geneva,3.90
1995,AL,01,063,Greene,320.39
1995,AL,01,065,Hale,39.17
1995,AL,01,067,Henry,9.48
1995,AL,01,069,Houston,120.04
1995,AL,01,071,Jackson,1301.59
1995,AL,01,073,Jefferson,92.12
1995,AL,01,075,Lamar,4.33
1995,AL,01,077,Lauderdale,16.13
1995,AL,01,079,Lawrence,62.14
1995,AL,01,081,Lee,18.89
1995,AL,01,083,Limestone,792.26
1995,AL,01,085,Lowndes,8.53
1995,AL,01,087,Macon,6.79
1995,AL,01,089,Madison,54.01
1995,AL,01,091,Marengo,31.91
1995,AL,01,093,Marion,6.60
1995,AL,01,095,Marshall,22.38
1995,AL,01,097,Mobile,1105.64
1995,AL,01,099,Monroe,63.86
1995,AL,01,101,Montgomery,59.98
1995,AL,01,103,Morgan,140.11
1995,AL,01,105,Perry,8.29
1995,AL,01,107,Pickens,6.19
1995,AL,01,109,Pike,11.83
1995,AL,01,111,Randolph,2.20
1995,AL,01,113,Russell,34.13
1995,AL,01,115,St Clair,8.67
1995,AL,01,117,Shelby,720.03
1995,AL,01,119,Sumter,9.58
1995,AL,01,121,Talladega,77.21
1995,AL,01,123,Tallapoosa,13.07
1995,AL,01,125,Tuscaloosa,37.24
1995,AL,01,127,Walker,906.72
1995,AL,01,129,Washington,86.46
1995,AL,01,131,Wilcox,43.01
1995,AL,01,133,Winston,2.65
1995,AK,02,013,Aleutians E. Borough,3.40
1995,AK,02,016,Aleutians W. Census Area,3.26
1995,AK,02,020,Anchorage Borough,45.21
1995,AK,02,050,Bethel Census Area,0.37
1995,AK,02,060,Bristol Bay Borough,0.08
1995,AK,02,068,Denali Borough,16.69
1995,AK,02,070,Dillingham Census Area,0.30
1995,AK,02,090,Fairbanks N. Star Borough,32.02
1995,AK,02,100,Haines Borough,0.51
1995,AK,02,110,Juneau Borough,4.65
1995,AK,02,122,Kenai Peninsula Borough,9.01
1995,AK,02,130,Ketchikan Gateway Borough,54.11
1995,AK,02,150,Kodiak Is Borough,5.26
1995,AK,02,164,Lake and Peninsula Boroug,0.09
1995,AK,02,170,Matanuska-Susitna Borough,5.66
1995,AK,02,180,Nome Census Area,1.25
1995,AK,02,185,N. Slope Borough,116.04
1995,AK,02,188,NW Arctic Borough,6.37
1995,AK,02,201,Pr. of Wales-Outer Ketchi,1.48
1995,AK,02,220,Sitka Borough,5.12
1995,AK,02,232,Skagway-Hoonah-Angoon Cen,0.39
1995,AK,02,240,SE Fairbanks Census Area,2.66
1995,AK,02,261,Valdez-Cordova Census Are,4.52
1995,AK,02,270,Wade Hampton Census Area,0.21
1995,AK,02,280,Wrangell-Petersburg Censu,1.95
1995,AK,02,282,Yakutat Borough,0.26
1995,AK,02,290,Yukon Koyukuk Census Area,7.65
1995,AZ,04,001,Apache,39.03
1995,AZ,04,003,Cochise,233.96
1995,AZ,04,005,Coconino,47.32
1995,AZ,04,007,Gila,42.88
1995,AZ,04,009,Graham,176.36
1995,AZ,04,011,Greenlee,43.65
1995,AZ,04,012,La Paz,628.59
1995,AZ,04,013,Maricopa,2392.04
1995,AZ,04,015,Mohave,140.32
1995,AZ,04,017,Navajo,63.65
1995,AZ,04,019,Pima,263.76
1995,AZ,04,021,Pinal,1262.17
1995,AZ,04,023,Santa Cruz,15.37
1995,AZ,04,025,Yavapai,82.39
1995,AZ,04,027,Yuma,1398.58
1995,AR,05,001,Arkansas,820.61
1995,AR,05,003,Ashley,134.75
1995,AR,05,005,Baxter,5.53
1995,AR,05,007,Benton,336.29
1995,AR,05,009,Boone,4.60
1995,AR,05,011,Bradley,1.46
1995,AR,05,013,Calhoun,1.09
1995,AR,05,015,Carroll,7.28
1995,AR,05,017,Chicot,233.45
1995,AR,05,019,Clark,5.16
1995,AR,05,021,Clay,176.10
1995,AR,05,023,Cleburne,6.74
1995,AR,05,025,Cleveland,1.30
1995,AR,05,027,Columbia,6.27
1995,AR,05,029,Conway,28.54
1995,AR,05,031,Craighead,349.64
1995,AR,05,033,Crawford,15.89
1995,AR,05,035,Crittenden,112.40
1995,AR,05,037,Cross,299.15
1995,AR,05,039,Dallas,1.18
1995,AR,05,041,Desha,330.34
1995,AR,05,043,Drew,71.00
1995,AR,05,045,Faulkner,11.90
1995,AR,05,047,Franklin,12.56
1995,AR,05,049,Fulton,73.75
1995,AR,05,051,Garland,266.28
1995,AR,05,053,Grant,2.26
1995,AR,05,055,Greene,153.73
1995,AR,05,057,Hempstead,9.44
1995,AR,05,059,Hot_Spring,8.10
1995,AR,05,061,Howard,5.85
1995,AR,05,063,Independence,36.57
1995,AR,05,065,Izard,2.93
1995,AR,05,067,Jackson,298.28
1995,AR,05,069,Jefferson,454.52
1995,AR,05,071,Johnson,4.23
1995,AR,05,073,Lafayette,32.72
1995,AR,05,075,Lawrence,281.39
1995,AR,05,077,Lee,167.08
1995,AR,05,079,Lincoln,151.37
1995,AR,05,081,Little_River,5.04
1995,AR,05,083,Logan,4.92
1995,AR,05,085,Lonoke,372.94
1995,AR,05,087,Madison,3.65
1995,AR,05,089,Marion,1.74
1995,AR,05,091,Miller,100.37
1995,AR,05,093,Mississippi,152.77
1995,AR,05,095,Monroe,194.01
1995,AR,05,097,Montgomery,1.66
1995,AR,05,099,Nevada,1.68
1995,AR,05,101,Newton,1.03
1995,AR,05,103,Ouachita,36.40
1995,AR,05,105,Perry,4.38
1995,AR,05,107,Phillips,313.73
1995,AR,05,109,Pike,1.87
1995,AR,05,111,Poinsett,500.54
1995,AR,05,113,Polk,4.86
1995,AR,05,115,Pope,980.30
1995,AR,05,117,Prairie,297.06
1995,AR,05,119,Pulaski,86.26
1995,AR,05,121,Randolph,80.43
1995,AR,05,123,St_Francis,201.00
1995,AR,05,125,Saline,9.69
1995,AR,05,127,Scott,2.74
1995,AR,05,129,Searcy,1.76
1995,AR,05,131,Sebastian,32.37
1995,AR,05,133,Sevier,4.37
1995,AR,05,135,Sharp,2.02
1995,AR,05,137,Stone,1.80
1995,AR,05,139,Union,15.88
1995,AR,05,141,Van_Buren,2.52
1995,AR,05,143,Washington,27.37
1995,AR,05,145,White,114.02
1995,AR,05,147,Woodruff,274.65
1995,AR,05,149,Yell,9.70
1995,CA,06,001,Alameda,237.03
1995,CA,06,003,Alpine,23.68
1995,CA,06,005,Amador,26.77
1995,CA,06,007,Butte,957.73
1995,CA,06,009,Calaveras,14.72
1995,CA,06,011,Colusa,1049.13
1995,CA,06,013,Contra Costa,885.04
1995,CA,06,015,Del Norte,19.72
1995,CA,06,017,El Dorado,73.79
1995,CA,06,019,Fresno,3553.88
1995,CA,06,021,Glenn,848.36
1995,CA,06,023,Humboldt,199.52
1995,CA,06,025,Imperial,2608.60
1995,CA,06,027,Inyo,149.42
1995,CA,06,029,Kern,2514.78
1995,CA,06,031,Kings,1413.44
1995,CA,06,033,Lake,63.57
1995,CA,06,035,Lassen,300.85
1995,CA,06,037,Los Angeles,4146.57
1995,CA,06,039,Madera,980.96
1995,CA,06,041,Marin,40.97
1995,CA,06,043,Mariposa,8.32
1995,CA,06,045,Mendocino,52.56
1995,CA,06,047,Merced,1688.43
1995,CA,06,049,Modoc,429.00
1995,CA,06,051,Mono,221.43
1995,CA,06,053,Monterey,1295.09
1995,CA,06,055,Napa,67.30
1995,CA,06,057,Nevada,40.75
1995,CA,06,059,Orange,668.59
1995,CA,06,061,Placer,200.23
1995,CA,06,063,Plumas,130.11
1995,CA,06,065,Riverside,1432.39
1995,CA,06,067,Sacramento,876.08
1995,CA,06,069,San Benito,87.50
1995,CA,06,071,San Bernardino,618.00
1995,CA,06,073,San Diego,3168.58
1995,CA,06,075,San Francisco,562.92
1995,CA,06,077,San Joaquin,1816.79
1995,CA,06,079,San Luis Obispo,2703.35
1995,CA,06,081,San Mateo,111.47
1995,CA,06,083,Santa Barbara,325.73
1995,CA,06,085,Santa Clara,350.29
1995,CA,06,087,Santa Cruz,72.24
1995,CA,06,089,Shasta,310.82
1995,CA,06,091,Sierra,40.62
1995,CA,06,093,Siskiyou,474.59
1995,CA,06,095,Solano,526.52
1995,CA,06,097,Sonoma,141.16
1995,CA,06,099,Stanislaus,1437.92
1995,CA,06,101,Sutter,1053.87
1995,CA,06,103,Tehama,399.83
1995,CA,06,105,Trinity,25.54
1995,CA,06,107,Tulare,2208.74
1995,CA,06,109,Tuolumne,37.92
1995,CA,06,111,Ventura,798.67
1995,CA,06,113,Yolo,1090.05
1995,CA,06,115,Yuba,354.73
1995,CO,08,001,Adams,132.34
1995,CO,08,003,Alamosa,413.76
1995,CO,08,005,Arapahoe,86.52
1995,CO,08,007,Archuleta,48.23
1995,CO,08,009,Baca,105.75
1995,CO,08,011,Bent,426.04
1995,CO,08,013,Boulder,173.56
1995,CO,08,015,Chaffee,56.69
1995,CO,08,017,Cheyenne,26.42
1995,CO,08,019,Clear Creek,7.36
1995,CO,08,021,Conejos,731.55
1995,CO,08,023,Costilla,196.77
1995,CO,08,025,Crowley,64.78
1995,CO,08,027,Custer,41.62
1995,CO,08,029,Delta,704.31
1995,CO,08,031,Denver,122.54
1995,CO,08,033,Dolores,28.46
1995,CO,08,035,Douglas,28.71
1995,CO,08,037,Eagle,137.60
1995,CO,08,039,Elbert,33.80
1995,CO,08,041,El Paso,134.70
1995,CO,08,043,Fremont,158.86
1995,CO,08,045,Garfield,562.60
1995,CO,08,047,Gilpin,0.52
1995,CO,08,049,Grand,204.23
1995,CO,08,051,Gunnison,286.35
1995,CO,08,053,Hinsdale,13.19
1995,CO,08,055,Huerfano,91.30
1995,CO,08,057,Jackson,401.09
1995,CO,08,059,Jefferson,96.68
1995,CO,08,061,Kiowa,14.78
1995,CO,08,063,Kit Carson,166.44
1995,CO,08,065,Lake,26.21
1995,CO,08,067,La Plata,378.44
1995,CO,08,069,Larimer,270.51
1995,CO,08,071,Las Animas,120.87
1995,CO,08,073,Lincoln,17.63
1995,CO,08,075,Logan,335.61
1995,CO,08,077,Mesa,972.94
1995,CO,08,079,Mineral,2.06
1995,CO,08,081,Moffat,207.44
1995,CO,08,083,Montezuma,313.98
1995,CO,08,085,Montrose,644.15
1995,CO,08,087,Morgan,335.85
1995,CO,08,089,Otero,424.63
1995,CO,08,091,Ouray,58.01
1995,CO,08,093,Park,8.65
1995,CO,08,095,Phillips,86.21
1995,CO,08,097,Pitkin,46.63
1995,CO,08,099,Prowers,695.25
1995,CO,08,101,Pueblo,246.09
1995,CO,08,103,Rio Blanco,134.56
1995,CO,08,105,Rio Grande,405.39
1995,CO,08,107,Routt,307.01
1995,CO,08,109,Saguache,425.71
1995,CO,08,111,San Juan,0.29
1995,CO,08,113,San Miguel,63.04
1995,CO,08,115,Sedgwick,94.63
1995,CO,08,117,Summit,29.16
1995,CO,08,119,Teller,9.23
1995,CO,08,121,Washington,47.66
1995,CO,08,123,Weld,1162.37
1995,CO,08,125,Yuma,272.73
1995,CT,09,001,Fairfield,330.00
1995,CT,09,003,Hartford,93.71
1995,CT,09,005,Litchfield,93.03
1995,CT,09,007,Middlesex,626.24
1995,CT,09,009,New Haven,763.96
1995,CT,09,011,New London,2514.56
1995,CT,09,013,Tolland,17.00
1995,CT,09,015,Windham,14.96
1995,DE,10,001,Kent,33.91
1995,DE,10,003,New Castle,1079.94
1995,DE,10,005,Sussex,381.64
1995,DC,11,001,Washington,10.19
1995,FL,12,001,Alachua,48.31
1995,FL,12,003,Baker,5.37
1995,FL,12,005,Bay,318.51
1995,FL,12,007,Bradford,7.51
1995,FL,12,009,Brevard,1332.84
1995,FL,12,011,Broward,1515.60
1995,FL,12,013,Calhoun,4.19
1995,FL,12,015,Charlotte,49.88
1995,FL,12,017,Citrus,1685.32
1995,FL,12,019,Clay,21.52
1995,FL,12,021,Collier,208.20
1995,FL,12,023,Columbia,16.74
1995,FL,12,025,Dade,651.75
1995,FL,12,027,De Soto,70.94
1995,FL,12,029,Dixie,3.41
1995,FL,12,031,Duval,720.18
1995,FL,12,033,Escambia,269.55
1995,FL,12,035,Flagler,14.15
1995,FL,12,037,Franklin,2.89
1995,FL,12,039,Gadsden,16.38
1995,FL,12,041,Gilchrist,9.36
1995,FL,12,043,Glades,99.59
1995,FL,12,045,Gulf,36.85
1995,FL,12,047,Hamilton,46.18
1995,FL,12,049,Hardee,51.00
1995,FL,12,051,Hendry,557.01
1995,FL,12,053,Hernando,41.62
1995,FL,12,055,Highlands,119.47
1995,FL,12,057,Hillsborough,2628.16
1995,FL,12,059,Holmes,7.24
1995,FL,12,061,Indian River,266.46
1995,FL,12,063,Jackson,81.05
1995,FL,12,065,Jefferson,11.61
1995,FL,12,067,Lafayette,7.45
1995,FL,12,069,Lake,83.11
1995,FL,12,071,Lee,499.26
1995,FL,12,073,Leon,39.30
1995,FL,12,075,Levy,23.42
1995,FL,12,077,Liberty,1.63
1995,FL,12,079,Madison,9.33
1995,FL,12,081,Manatee,122.73
1995,FL,12,083,Marion,52.07
1995,FL,12,085,Martin,170.03
1995,FL,12,087,Monroe,2.10
1995,FL,12,089,Nassau,46.90
1995,FL,12,091,Okaloosa,29.94
1995,FL,12,093,Okeechobee,41.22
1995,FL,12,095,Orange,259.56
1995,FL,12,097,Osceola,81.48
1995,FL,12,099,Palm Beach,1432.60
1995,FL,12,101,Pasco,1169.25
1995,FL,12,103,Pinellas,529.91
1995,FL,12,105,Polk,391.85
1995,FL,12,107,Putnam,88.43
1995,FL,12,109,St Johns,46.37
1995,FL,12,111,St Lucie,1485.34
1995,FL,12,113,Santa Rosa,23.25
1995,FL,12,115,Sarasota,47.86
1995,FL,12,117,Seminole,69.78
1995,FL,12,119,Sumter,66.14
1995,FL,12,121,Suwannee,142.48
1995,FL,12,123,Taylor,53.08
1995,FL,12,125,Union,2.70
1995,FL,12,127,Volusia,156.60
1995,FL,12,129,Wakulla,72.52
1995,FL,12,131,Walton,11.77
1995,FL,12,133,Washington,4.59
1995,GA,13,001,Appling,62.89
1995,GA,13,003,Atkinson,3.02
1995,GA,13,005,Bacon,2.99
1995,GA,13,007,Baker,24.07
1995,GA,13,009,Baldwin,7.16
1995,GA,13,011,Banks,2.28
1995,GA,13,013,Barrow,5.68
1995,GA,13,015,Bartow,57.97
1995,GA,13,017,Ben Hill,17.30
1995,GA,13,019,Berrien,12.90
1995,GA,13,021,Bibb,106.97
1995,GA,13,023,Bleckley,9.10
1995,GA,13,025,Brantley,2.48
1995,GA,13,027,Brooks,6.34
1995,GA,13,029,Bryan,1.98
1995,GA,13,031,Bulloch,17.24
1995,GA,13,033,Burke,75.48
1995,GA,13,035,Butts,5.60
1995,GA,13,037,Calhoun,18.82
1995,GA,13,039,Camden,47.94
1995,GA,13,043,Candler,3.16
1995,GA,13,045,Carroll,13.69
1995,GA,13,047,Catoosa,10.68
1995,GA,13,049,Charlton,1.76
1995,GA,13,051,Chatham,605.65
1995,GA,13,053,Chattahoochee,13.80
1995,GA,13,055,Chattooga,4.86
1995,GA,13,057,Cherokee,13.89
1995,GA,13,059,Clarke,18.10
1995,GA,13,061,Clay,5.56
1995,GA,13,063,Clayton,25.61
1995,GA,13,065,Clinch,1.29
1995,GA,13,067,Cobb,440.10
1995,GA,13,069,Coffee,13.17
1995,GA,13,071,Colquitt,39.79
1995,GA,13,073,Columbia,11.88
1995,GA,13,075,Cook,11.92
1995,GA,13,077,Coweta,352.54
1995,GA,13,079,Crawford,5.88
1995,GA,13,081,Crisp,19.02
1995,GA,13,083,Dade,1.74
1995,GA,13,085,Dawson,1.48
1995,GA,13,087,Decatur,64.79
1995,GA,13,089,De Kalb,85.79
1995,GA,13,091,Dodge,7.47
1995,GA,13,093,Dooly,12.75
1995,GA,13,095,Dougherty,134.05
1995,GA,13,097,Douglas,7.56
1995,GA,13,099,Early,142.00
1995,GA,13,101,Echols,2.85
1995,GA,13,103,Effingham,145.50
1995,GA,13,105,Elbert,2.80
1995,GA,13,107,Emanuel,5.62
1995,GA,13,109,Evans,3.28
1995,GA,13,111,Fannin,1.94
1995,GA,13,113,Fayette,13.91
1995,GA,13,115,Floyd,452.26
1995,GA,13,117,Forsyth,13.74
1995,GA,13,119,Franklin,3.81
1995,GA,13,121,Fulton,225.96
1995,GA,13,123,Gilmer,3.25
1995,GA,13,125,Glascock,0.39
1995,GA,13,127,Glynn,124.19
1995,GA,13,129,Gordon,18.09
1995,GA,13,131,Grady,12.08
1995,GA,13,133,Greene,5.11
1995,GA,13,135,Gwinnett,71.81
1995,GA,13,137,Habersham,10.12
1995,GA,13,139,Hall,19.80
1995,GA,13,141,Hancock,1.09
1995,GA,13,143,Haralson,2.14
1995,GA,13,145,Harris,10.31
1995,GA,13,147,Hart,4.19
1995,GA,13,149,Heard,1.10
1995,GA,13,151,Henry,7.13
1995,GA,13,153,Houston,29.14
1995,GA,13,155,Irwin,9.81
1995,GA,13,157,Jackson,6.37
1995,GA,13,159,Jasper,1.74
1995,GA,13,161,Jeff Davis,5.04
1995,GA,13,163,Jefferson,15.46
1995,GA,13,165,Jenkins,5.49
1995,GA,13,167,Johnson,3.11
1995,GA,13,169,Jones,2.40
1995,GA,13,171,Lamar,4.66
1995,GA,13,173,Lanier,3.32
1995,GA,13,175,Laurens,32.88
1995,GA,13,177,Lee,26.20
1995,GA,13,179,Liberty,17.47
1995,GA,13,181,Lincoln,1.16
1995,GA,13,183,Long,0.80
1995,GA,13,185,Lowndes,28.09
1995,GA,13,187,Lumpkin,3.11
1995,GA,13,189,McDuffie,3.74
1995,GA,13,191,McIntosh,1.42
1995,GA,13,193,Macon,23.61
1995,GA,13,195,Madison,3.09
1995,GA,13,197,Marion,3.22
1995,GA,13,199,Meriwether,5.67
1995,GA,13,201,Miller,28.79
1995,GA,13,205,Mitchell,32.47
1995,GA,13,207,Monroe,34.79
1995,GA,13,209,Montgomery,4.43
1995,GA,13,211,Morgan,2.91
1995,GA,13,213,Murray,4.12
1995,GA,13,215,Muscogee,39.47
1995,GA,13,217,Newton,4.14
1995,GA,13,219,Oconee,3.06
1995,GA,13,221,Oglethorpe,1.67
1995,GA,13,223,Paulding,3.51
1995,GA,13,225,Peach,6.77
1995,GA,13,227,Pickens,2.94
1995,GA,13,229,Pierce,5.79
1995,GA,13,231,Pike,3.14
1995,GA,13,233,Polk,10.63
1995,GA,13,235,Pulaski,12.20
1995,GA,13,237,Putnam,1010.49
1995,GA,13,239,Quitman,1.89
1995,GA,13,241,Rabun,4.09
1995,GA,13,243,Randolph,10.62
1995,GA,13,245,Richmond,127.34
1995,GA,13,247,Rockdale,2.26
1995,GA,13,249,Schley,1.84
1995,GA,13,251,Screven,8.07
1995,GA,13,253,Seminole,23.74
1995,GA,13,255,Spalding,10.14
1995,GA,13,257,Stephens,3.12
1995,GA,13,259,Stewart,3.50
1995,GA,13,261,Sumter,28.43
1995,GA,13,263,Talbot,2.87
1995,GA,13,265,Taliaferro,0.24
1995,GA,13,267,Tattnall,18.38
1995,GA,13,269,Taylor,2.10
1995,GA,13,271,Telfair,10.41
1995,GA,13,273,Terrell,20.76
1995,GA,13,275,Thomas,12.67
1995,GA,13,277,Tift,34.54
1995,GA,13,279,Toombs,7.00
1995,GA,13,281,Towns,2.03
1995,GA,13,283,Treutlen,1.67
1995,GA,13,285,Troup,13.31
1995,GA,13,287,Turner,19.11
1995,GA,13,289,Twiggs,23.27
1995,GA,13,291,Union,1.37
1995,GA,13,293,Upson,11.13
1995,GA,13,295,Walker,10.88
1995,GA,13,297,Walton,5.77
1995,GA,13,299,Ware,5.92
1995,GA,13,301,Warren,5.04
1995,GA,13,303,Washington,24.42
1995,GA,13,305,Wayne,65.98
1995,GA,13,307,Webster,5.36
1995,GA,13,309,Wheeler,3.14
1995,GA,13,311,White,5.91
1995,GA,13,313,Whitfield,38.92
1995,GA,13,315,Wilcox,15.27
1995,GA,13,317,Wilkes,4.12
1995,GA,13,319,Wilkinson,23.44
1995,GA,13,321,Worth,29.05
1995,HI,15,001,Hawaii,131.80
1995,HI,15,003,Honolulu,1111.09
1995,HI,15,005,Kalawao,0.00
1995,HI,15,007,Kauai,260.92
1995,HI,15,009,Maui,430.24
1995,ID,16,001,Ada,1098.26
1995,ID,16,003,Adams,63.65
1995,ID,16,005,Bannock,313.50
1995,ID,16,007,Bear Lake,117.30
1995,ID,16,009,Benewah,8.04
1995,ID,16,011,Bingham,1093.67
1995,ID,16,013,Blaine,160.22
1995,ID,16,015,Boise,15.24
1995,ID,16,017,Bonner,35.17
1995,ID,16,019,Bonneville,644.85
1995,ID,16,021,Boundary,2.34
1995,ID,16,023,Butte,167.63
1995,ID,16,025,Camas,26.99
1995,ID,16,027,Canyon,639.02
1995,ID,16,029,Caribou,225.35
1995,ID,16,031,Cassia,585.47
1995,ID,16,033,Clark,105.76
1995,ID,16,035,Clearwater,36.40
1995,ID,16,037,Custer,141.75
1995,ID,16,039,Elmore,327.42
1995,ID,16,041,Franklin,177.68
1995,ID,16,043,Fremont,338.39
1995,ID,16,045,Gem,135.63
1995,ID,16,047,Gooding,1288.62
1995,ID,16,049,Idaho,30.26
1995,ID,16,051,Jefferson,1544.07
1995,ID,16,053,Jerome,1108.54
1995,ID,16,055,Kootenai,47.12
1995,ID,16,057,Latah,11.66
1995,ID,16,059,Lemhi,123.71
1995,ID,16,061,Lewis,1.09
1995,ID,16,063,Lincoln,420.61
1995,ID,16,065,Madison,295.29
1995,ID,16,067,Minidoka,526.83
1995,ID,16,069,Nez Perce,18.58
1995,ID,16,071,Oneida,103.32
1995,ID,16,073,Owyhee,474.04
1995,ID,16,075,Payette,254.10
1995,ID,16,077,Power,305.51
1995,ID,16,079,Shoshone,9.94
1995,ID,16,081,Teton,116.30
1995,ID,16,083,Twin Falls,1890.61
1995,ID,16,085,Valley,28.14
1995,ID,16,087,Washington,83.38
1995,IL,17,001,Adams,23.50
1995,IL,17,003,Alexander,2.45
1995,IL,17,005,Bond,2.40
1995,IL,17,007,Boone,6.26
1995,IL,17,009,Brown,0.44
1995,IL,17,011,Bureau,8.14
1995,IL,17,013,Calhoun,8.33
1995,IL,17,015,Carroll,8.53
1995,IL,17,017,Cass,9.52
1995,IL,17,019,Champaign,36.10
1995,IL,17,021,Christian,776.08
1995,IL,17,023,Clark,4.31
1995,IL,17,025,Clay,2.39
1995,IL,17,027,Clinton,7.79
1995,IL,17,029,Coles,7.85
1995,IL,17,031,Cook,1691.48
1995,IL,17,033,Crawford,61.20
1995,IL,17,035,Cumberland,2.00
1995,IL,17,037,De Kalb,12.01
1995,IL,17,039,De Witt,712.00
1995,IL,17,041,Douglas,5.74
1995,IL,17,043,Du Page,18.34
1995,IL,17,045,Edgar,2.84
1995,IL,17,047,Edwards,1.67
1995,IL,17,049,Effingham,6.10
1995,IL,17,051,Fayette,7.02
1995,IL,17,053,Ford,3.94
1995,IL,17,055,Franklin,15.72
1995,IL,17,057,Fulton,273.39
1995,IL,17,059,Gallatin,10.22
1995,IL,17,061,Greene,3.05
1995,IL,17,063,Grundy,2560.49
1995,IL,17,065,Hamilton,0.99
1995,IL,17,067,Hancock,3.17
1995,IL,17,069,Hardin,2.77
1995,IL,17,071,Henderson,15.12
1995,IL,17,073,Henry,9.07
1995,IL,17,075,Iroquois,4.39
1995,IL,17,077,Jackson,190.91
1995,IL,17,079,Jasper,532.23
1995,IL,17,081,Jefferson,3.53
1995,IL,17,083,Jersey,7.34
1995,IL,17,085,Jo Daviess,8.56
1995,IL,17,087,Johnson,1.96
1995,IL,17,089,Kane,53.42
1995,IL,17,091,Kankakee,28.97
1995,IL,17,093,Kendall,5.51
1995,IL,17,095,Knox,8.65
1995,IL,17,097,Lake,2449.32
1995,IL,17,099,La Salle,888.19
1995,IL,17,101,Lawrence,13.88
1995,IL,17,103,Lee,15.63
1995,IL,17,105,Livingston,7.18
1995,IL,17,107,Logan,4.82
1995,IL,17,109,McDonough,4.63
1995,IL,17,111,McHenry,39.84
1995,IL,17,113,McLean,16.96
1995,IL,17,115,Macon,46.55
1995,IL,17,117,Macoupin,10.48
1995,IL,17,119,Madison,308.19
1995,IL,17,121,Marion,6.33
1995,IL,17,123,Marshall,4.36
1995,IL,17,125,Mason,118.99
1995,IL,17,127,Massac,592.23
1995,IL,17,129,Menard,1.93
1995,IL,17,131,Mercer,4.62
1995,IL,17,133,Monroe,2.79
1995,IL,17,135,Montgomery,333.72
1995,IL,17,137,Morgan,159.05
1995,IL,17,139,Moultrie,2.56
1995,IL,17,141,Ogle,30.79
1995,IL,17,143,Peoria,110.44
1995,IL,17,145,Perry,11.34
1995,IL,17,147,Piatt,3.29
1995,IL,17,149,Pike,23.44
1995,IL,17,151,Pope,0.53
1995,IL,17,153,Pulaski,1.31
1995,IL,17,155,Putnam,166.74
1995,IL,17,157,Randolph,1179.41
1995,IL,17,159,Richland,3.23
1995,IL,17,161,Rock Island,924.93
1995,IL,17,163,St Clair,46.76
1995,IL,17,165,Saline,0.86
1995,IL,17,167,Sangamon,336.94
1995,IL,17,169,Schuyler,2.16
1995,IL,17,171,Scott,6.28
1995,IL,17,173,Shelby,4.41
1995,IL,17,175,Stark,1.39
1995,IL,17,177,Stephenson,10.88
1995,IL,17,179,Tazewell,798.48
1995,IL,17,181,Union,3.84
1995,IL,17,183,Vermilion,16.34
1995,IL,17,185,Wabash,7.83
1995,IL,17,187,Warren,3.62
1995,IL,17,189,Washington,3.17
1995,IL,17,191,Wayne,5.37
1995,IL,17,193,White,6.44
1995,IL,17,195,Whiteside,33.02
1995,IL,17,197,Will,3907.86
1995,IL,17,199,Williamson,13.76
1995,IL,17,201,Winnebago,46.61
1995,IL,17,203,Woodford,10.75
1995,IN,18,001,Adams,7.44
1995,IN,18,003,Allen,54.84
1995,IN,18,005,Bartholomew,21.79
1995,IN,18,007,Benton,1.86
1995,IN,18,009,Blackford,2.21
1995,IN,18,011,Boone,5.44
1995,IN,18,013,Brown,0.56
1995,IN,18,015,Carroll,4.67
1995,IN,18,017,Cass,29.19
1995,IN,18,019,Clark,31.18
1995,IN,18,021,Clay,2.10
1995,IN,18,023,Clinton,6.50
1995,IN,18,025,Crawford,6.32
1995,IN,18,027,Daviess,9.00
1995,IN,18,029,Dearborn,621.75
1995,IN,18,031,Decatur,4.35
1995,IN,18,033,De Kalb,7.53
1995,IN,18,035,Delaware,18.80
1995,IN,18,037,Dubois,9.52
1995,IN,18,039,Elkhart,43.42
1995,IN,18,041,Fayette,4.47
1995,IN,18,043,Floyd,271.50
1995,IN,18,045,Fountain,3.70
1995,IN,18,047,Franklin,2.71
1995,IN,18,049,Fulton,8.20
1995,IN,18,051,Gibson,49.09
1995,IN,18,053,Grant,13.58
1995,IN,18,055,Greene,24.22
