year,country_export,country_import,Product,Commodity Cereals Non Cereals,Tonnage,Exporter Footprint (per unit),Importers Footprint (per unit),Water Footprint Traded (m3),Water Saved (m3)
2005,United States of America,Sudan,VEGETABLE OIL,NON CEREALS,490.0,3196.723790366448,,1566394.6572795596,
2005,United States of America,Sudan,LENTILS,NON CEREALS,1032.0,1781.7565890595265,,1838772.7999094313,
2005,United States of America,Tanzania,MAIZE,CEREALS,7199.972,585.7172293863118,,4217147.651499022,
2005,United States of America,Tanzania,CORN-SOYA BLEND,CEREALS,299.0,1119.2139932688615,,334644.9839873896,
2005,United States of America,Uganda,VEGETABLE OIL,NON CEREALS,179.995,3196.723790366448,,575394.2986470088,
2005,United States of America,Uganda,MAIZE MEAL,CEREALS,1000.0,517.7466065457517,,517746.6065457517,
2005,United States of America,Uganda,VEGETABLE OIL,NON CEREALS,60.0,3196.723790366448,,191803.42742198688,
2005,United States of America,Uganda,HARD RED WINTER WHEAT,CEREALS,3960.0,1961.3412331771283,,7766911.283381428,
2005,United States of America,Zimbabwe,MAIZE MEAL,CEREALS,1886.3,517.7466065457517,3776.817501710124,976625.4239272514,6147585.429548555
2005,United States of America,Zimbabwe,CORN-SOYA BLEND,CEREALS,999.425,1119.2139932688615,3394.849075011324,1118570.445222732,2274326.5915704607
2005,United States of America,Zimbabwe,PINTO BEANS,NON CEREALS,156.0,1644.186681807485,989.1306861440821,256493.12236196766,-102188.73532349085
2005,Canada,Afghanistan,VEGETABLE OIL,NON CEREALS,1359.156,2770.8855292768285,,3766065.692429777,
2005,Canada,Algeria,BEANS,NON CEREALS,350.0,1133.914245344889,256.53309452780763,396869.98587071116,-307083.40278597845
2005,Canada,Algeria,LENTILS,NON CEREALS,450.0,2410.658065337137,,1084796.1294017117,
2005,Canada,Bolivia,WHEAT,CEREALS,5100.0,1341.2082980589053,,6840162.320100416,
2005,Canada,"Congo, Democratic Republic of the",PEAS,NON CEREALS,1099.6,1198.5304697317051,,1317904.1045169828,
2005,Canada,Ethiopia,VEGETABLE OIL,NON CEREALS,1066.938,2770.8855292768285,9211.524549245069,2956363.064835561,6871762.514686875
2005,Canada,Ghana,PEAS,NON CEREALS,150.0,1198.5304697317051,,179779.57045975578,
2005,Canada,Guinea,PEAS,NON CEREALS,225.0,1198.5304697317051,,269669.35568963364,
2005,Canada,Haiti,BEANS,NON CEREALS,1164.0,1133.914245344889,3784.194385568587,1319876.1815814509,3084926.0832203845
2005,Canada,Mozambique,PEAS,NON CEREALS,275.0,1198.5304697317051,,329595.87917621894,
2005,Canada,Mozambique,VEGETABLE OIL,NON CEREALS,100.682,2770.8855292768285,,278978.29685864964,
2005,Canada,Mozambique,PEAS,NON CEREALS,175.0,1198.5304697317051,,209742.8322030484,
2005,Canada,Sierra Leone,LENTILS,NON CEREALS,121.0,2410.658065337137,,291689.62590579357,
2005,Canada,Somalia,PEAS,NON CEREALS,825.0,1198.5304697317051,,988787.6375286567,
2005,Canada,Sudan,PEAS,NON CEREALS,550.0,1198.5304697317051,,659191.7583524379,
2005,Canada,Tanzania,PEAS,NON CEREALS,150.0,1198.5304697317051,,179779.57045975578,
2005,Canada,Yemen,WHEAT,CEREALS,3320.0,1341.2082980589053,4159.873518777667,4452811.549555565,9357968.532786291
2005,Canada,Zambia,PEAS,NON CEREALS,624.7,1198.5304697317051,,748721.9844413962,
2005,China,"Korea, Democratic People's Republic of",MAIZE,CEREALS,4648.0,864.9832118773745,1707.6519820195265,4020441.9688060367,3916724.4436207223
2005,China,"Korea, Democratic People's Republic of",MAIZE MEAL,CEREALS,20.0,764.6046593810879,1509.4843970666345,15292.093187621758,14897.594753710931
2005,China,"Korea, Democratic People's Republic of",RICE,CEREALS,2694.0,1089.826055002166,2283.060491073877,2935991.392175835,3214573.57077719
2005,China,"Korea, Democratic People's Republic of",WHEAT FLOUR,CEREALS,8036.0,1301.5082956775225,2204.7192012784803,10458920.664064571,7258202.837409297
2005,China,Sri Lanka,CANNED FISH,NON CEREALS,307.859,,,,
2005,Cuba,"Korea, Democratic People's Republic of",SUGAR,NON CEREALS,592.322,3469.5399212377956,,2055084.8252274136,
2005,Denmark,Bolivia,PEAS,NON CEREALS,635.1,566.472003430096,,359766.369378454,
2005,Denmark,Cape Verde,VEGETABLE OIL,NON CEREALS,15.444,0.0,,0.0,
2005,Denmark,Guinea,VEGETABLE OIL,NON CEREALS,32.76,0.0,,0.0,
2005,Denmark,Kenya,VEGETABLE OIL,NON CEREALS,294.84,0.0,,0.0,
2005,Denmark,Madagascar,PEAS,NON CEREALS,503.7,566.472003430096,,285331.94812773936,
2005,Denmark,Mauritania,PEAS,NON CEREALS,174.0,566.472003430096,,98566.12859683672,
2005,Denmark,Pakistan,VEGETABLE OIL,NON CEREALS,991.44,0.0,,0.0,
2005,Denmark,Zambia,VEGETABLE OIL,NON CEREALS,360.36,0.0,,0.0,
2005,Egypt,Niger,RICE,CEREALS,100.0,1455.9765577024095,4388.472158178989,145597.65577024096,293249.5600476579
2005,Egypt,Niger,WHEAT FLOUR,CEREALS,100.0,1131.6050117872737,2807.4769731028937,113160.50117872737,167587.196131562
2005,Egypt,Niger,VEGETABLE OIL,NON CEREALS,5400.0,3638.5780384770223,,19648321.40777592,
2005,European Community,Chad,CORN-SOYA BLEND,CEREALS,652.0,1634.9125608555325,3848.6791975520327,1065962.9896778073,1443375.8471261184
2005,Finland,Chad,VEGETABLE OIL,NON CEREALS,135.0,0.0,,0.0,
2005,India,Afghanistan,HIGH ENERGY BISCUITS,NON CEREALS,2000.0,,,,
2005,India,Chad,RICE,CEREALS,5000.0,2530.151540889038,5652.789221872115,12650757.70444519,15613188.404915387
2005,Italy,Chad,RICE,CEREALS,115.0,1402.7836957765223,5652.789221872115,161320.12501430008,488750.63550099323
2005,Japan,Burundi,CANNED FISH,NON CEREALS,99.997,,,,
2005,Japan,Eritrea,WHEAT,CEREALS,3558.0,1082.6943408151074,5898.43602142438,3852226.464620152,17134408.899607792
2005,Japan,Haiti,RICE,CEREALS,207.9,1023.7669233122895,3762.739359500731,212841.143356625,569432.3694835771
2005,Japan,Mozambique,CANNED FISH,NON CEREALS,99.997,,,,
2005,Libyan Arab Jamahiriya,Niger,MISCELLANEOUS,NON CEREALS,360.0,,,,
2005,Qatar,Afghanistan,DRIED FRUITS,NON CEREALS,42.12,0.0,7596.506097993663,0.0,319964.8368474931
2005,South Africa,Mozambique,MAIZE,CEREALS,20.0,1695.1583177740974,5171.086313992429,33903.166355481946,69518.55992436662
2005,South Africa,Mozambique,RICE,CEREALS,10.0,5857.281827655315,8190.923925870123,58572.81827655315,23336.420982148076
2005,South Africa,Mozambique,BISCUITS,NON CEREALS,5.0,,,,
2005,Spain,Liberia,CANNED MEAT,NON CEREALS,299.52,13389.711839537715,10698.696447518074,4010486.490178336,-806012.9302177228
2005,Switzerland,Ghana,ENRICHED DRIED SKIM MILK,NON CEREALS,9.0,0.0,2529.766801763707,0.0,22767.901215873364
2005,Switzerland,Peru,ENRICHED DRIED SKIM MILK,NON CEREALS,66.0,0.0,0.0,0.0,0.0
2005,United States of America,Afghanistan,WHEAT-SOYA BLEND,CEREALS,996.85,1807.0259951642697,2735.933782625488,1801333.8632795024,925981.7279307157
2005,United States of America,Afghanistan,VEGETABLE OIL,NON CEREALS,999.996,3196.723790366448,,3196711.0034712865,
2005,United States of America,Angola,VEGETABLE OIL,NON CEREALS,1419.999,3196.723790366448,,4539344.585596566,
2005,United States of America,Angola,PEAS,NON CEREALS,4077.35,1105.0226183501086,,4505563.972929815,
2005,United States of America,Bangladesh,SOYA OIL,NON CEREALS,16800.0,3196.723790366448,,53704959.67815633,
2005,United States of America,Bolivia,WHEAT FLOUR,CEREALS,954.42,1984.658988039939,,1894198.2313650786,
2005,United States of America,Burkina Faso,SOYA-FORTIFIED BULGUR WHEAT,CEREALS,2860.0,1807.0259951642697,,5168094.346169812,
2005,United States of America,Burkina Faso,VEGETABLE OIL,NON CEREALS,560.0,3196.723790366448,,1790165.322605211,
2005,United States of America,Burkina Faso,LENTILS,NON CEREALS,1030.0,1781.7565890595265,,1835209.2867313123,
2005,United States of America,Burkina Faso,RICE,CEREALS,1280.0,1739.8616421225033,3587.3145721050264,2227022.9019168043,2364739.7503776294
2005,United States of America,Burundi,MAIZE,CEREALS,2119.944,585.7172293863118,,1241687.7261341354,
2005,United States of America,Côte d'Ivoire,MAIZE MEAL,CEREALS,518.975,517.7466065457517,,268697.5451320815,
2005,United States of America,Côte d'Ivoire,VEGETABLE OIL,NON CEREALS,99.995,3196.723790366448,,319656.395417693,
2005,United States of America,"Congo, Democratic Republic of the",MAIZE MEAL,CEREALS,4149.275,517.7466065457517,3309.361430095932,2148273.0508751236,11583177.596986175
2005,United States of America,"Congo, Democratic Republic of the",CORN-SOYA BLEND,CEREALS,40.0,1119.2139932688615,3743.8198210622672,44768.55973075446,104984.23311173623
2005,United States of America,"Congo, Democratic Republic of the",VEGETABLE OIL,NON CEREALS,320.002,3196.723790366448,,1022958.0063648442,
2005,United States of America,"Congo, Democratic Republic of the",PEAS,NON CEREALS,599.45,1105.0226183501086,,662405.8085699726,
2005,United States of America,El Salvador,RICE,CEREALS,629.0,1739.8616421225033,2066.553148730351,1094372.9728950546,205488.95765633622
2005,United States of America,Eritrea,WHEAT,CEREALS,23000.0,1961.3412331771283,5898.43602142438,45110848.36307395,90553180.12968679
2005,United States of America,Eritrea,VEGETABLE OIL,NON CEREALS,1736.56,3196.723790366448,,5551302.665398759,
2005,United States of America,Ethiopia,WHEAT,CEREALS,124810.0,1961.3412331771283,4226.952559226829,244794999.3128374,282770949.6042632
2005,United States of America,Ethiopia,CORN-SOYA BLEND,CEREALS,90.0,1119.2139932688615,4498.175784288136,100729.25939419754,304106.56119173474
2005,United States of America,Ethiopia,VEGETABLE OIL,NON CEREALS,290.0,3196.723790366448,9211.524549245069,927049.89920627,1744292.2200747998
2005,United States of America,Ethiopia,LENTILS,NON CEREALS,2160.0,1781.7565890595265,7732.859556999922,3848594.2323685773,12854382.410751252
2005,United States of America,Ethiopia,PEAS,NON CEREALS,320.0,1105.0226183501086,4142.505794297581,353607.2378720348,971994.6163031912
2005,United States of America,Ethiopia,HARD RED WINTER WHEAT,CEREALS,970.0,1961.3412331771283,4226.952559226829,1902500.9961818145,2197642.9862682098
2005,United States of America,Ethiopia,VEGETABLE OIL,NON CEREALS,70.0,3196.723790366448,9211.524549245069,223770.66532565138,421036.05312150344
2005,United States of America,Gambia,SOYA-FORTIFIED SORGHUM GRITS,CEREALS,210.0,1390.9842060608817,,292106.68327278516,
2005,United States of America,Gambia,WHEAT-SOYA BLEND,CEREALS,200.0,1807.0259951642697,,361405.19903285394,
2005,United States of America,Gambia,VEGETABLE OIL,NON CEREALS,20.0,3196.723790366448,,63934.47580732896,
2005,United States of America,Gambia,LENTILS,NON CEREALS,21.4,1781.7565890595265,,38129.59100587387,
2005,United States of America,Gambia,VEGETABLE OIL,NON CEREALS,680.0,3196.723790366448,,2173772.177449185,
2005,United States of America,Ghana,SOYA-FORTIFIED SORGHUM GRITS,CEREALS,140.0,1390.9842060608817,,194737.78884852343,
2005,United States of America,Ghana,SOYA-FORTIFIED BULGUR WHEAT,CEREALS,1500.0,1807.0259951642697,,2710538.9927464044,
2005,United States of America,Guatemala,MAIZE,CEREALS,1393.85,585.7172293863118,3077.499483235468,816401.9601801106,3473170.6945276456
2005,United States of America,Guatemala,RICE,CEREALS,899.0,1739.8616421225033,3041.555734545745,1564135.6162681305,1170222.9890884943
2005,United States of America,Guatemala,VEGETABLE OIL,NON CEREALS,80.0,3196.723790366448,,255737.90322931585,
2005,United States of America,Guatemala,PINTO BEANS,NON CEREALS,300.0,1644.186681807485,,493256.00454224553,
2005,United States of America,Guatemala,SOYA OIL,NON CEREALS,1460.0,3196.723790366448,,4667216.733935014,
2005,United States of America,Guinea,MAIZE MEAL,CEREALS,1296.75,517.7466065457517,3336.09847711873,671387.9120382034,3654697.7881655097
2005,United States of America,Guinea,BULGUR WHEAT,CEREALS,2443.5,1961.3412331771283,,4792537.303268313,
2005,United States of America,Guinea,VEGETABLE OIL,NON CEREALS,250.011,3196.723790366448,,799216.1115533061,
2005,United States of America,Guinea,PEAS,NON CEREALS,249.35,1105.0226183501086,,275537.38988559955,
2005,United States of America,Guinea,SOYA-FORTIFIED MAIZE MEAL,CEREALS,401.0,1085.2286818485813,3336.09847711873,435176.70142128115,902598.7879033296
2005,United States of America,Guinea,VEGETABLE OIL,NON CEREALS,20.0,3196.723790366448,,63934.47580732896,
2005,United States of America,Guinea,PEAS,NON CEREALS,37.0,1105.0226183501086,,40885.83687895402,
2005,United States of America,Guinea,VEGETABLE OIL,NON CEREALS,650.0,3196.723790366448,,2077870.4637381914,
2005,United States of America,Haiti,SOYA-FORTIFIED BULGUR WHEAT,CEREALS,1340.0,1807.0259951642697,,2421414.8335201214,
2005,United States of America,Haiti,WHEAT-SOYA BLEND,CEREALS,40.0,1807.0259951642697,,72281.03980657079,
2005,United States of America,Haiti,VEGETABLE OIL,NON CEREALS,110.0,3196.723790366448,,351639.6169403093,
2005,United States of America,Haiti,LENTILS,NON CEREALS,620.0,1781.7565890595265,,1104689.0852169064,
2005,United States of America,Haiti,HARD RED WINTER WHEAT,CEREALS,1800.0,1961.3412331771283,,3530414.219718831,
2005,United States of America,Honduras,RICE,CEREALS,968.65,1739.8616421225033,3305.758574259671,1685316.9796419628,1516806.0633146677
2005,United States of America,Honduras,VEGETABLE OIL,NON CEREALS,69.993,3196.723790366448,,223748.2882591188,
2005,United States of America,Honduras,BEANS,NON CEREALS,259.3,654.4143339759094,4255.277683551335,169689.6367999533,933703.8665449079
2005,United States of America,Honduras,RICE,CEREALS,130.0,1739.8616421225033,3305.758574259671,226182.01347592543,203566.60117783182
2005,United States of America,Honduras,VEGETABLE OIL,NON CEREALS,40.0,3196.723790366448,,127868.95161465793,
2005,United States of America,Honduras,BEANS,NON CEREALS,400.0,654.4143339759094,4255.277683551335,261765.73359036376,1440345.3398301704
2005,United States of America,India,VEGETABLE OIL,NON CEREALS,40.0,3196.723790366448,8249.1399248777,127868.95161465793,202096.64538045006
2005,United States of America,India,SOYA OIL,NON CEREALS,5650.0,3196.723790366448,8249.1399248777,18061489.41557043,28546151.15998857
2005,United States of America,Indonesia,VEGETABLE OIL,NON CEREALS,830.0,3196.723790366448,8022.543145956447,2653280.746004152,4005430.0651396993
2005,United States of America,Iraq,WHEAT FLOUR,CEREALS,20.0,1984.658988039939,5957.506487579069,39693.17976079878,79456.9499907826
2005,United States of America,Kenya,MAIZE MEAL,CEREALS,1650.3,517.7466065457517,2393.120843576921,854437.224782454,3094930.1033725385
2005,United States of America,Kenya,CORN-SOYA BLEND,CEREALS,138.15,1119.2139932688615,2707.2936690752495,154619.41317009323,219393.20721265252
2005,United States of America,Kenya,VEGETABLE OIL,NON CEREALS,129.998,3196.723790366448,,415567.6993000575,
2005,United States of America,Kenya,PEAS,NON CEREALS,1297.05,1105.0226183501086,,1433269.5871310083,
2005,United States of America,Kenya,SOYA-FORTIFIED BULGUR WHEAT,CEREALS,490.0,1807.0259951642697,,885442.7376304922,
2005,United States of America,Kenya,VEGETABLE OIL,NON CEREALS,310.0,3196.723790366448,,990984.3750135989,
2005,United States of America,Kenya,BEANS,NON CEREALS,220.0,654.4143339759094,532.4908627442957,143971.15347470006,-26823.16367095501
2005,United States of America,Kenya,PEAS,NON CEREALS,40.0,1105.0226183501086,,44200.90473400435,
2005,United States of America,Liberia,BULGUR WHEAT,CEREALS,6823.1,1961.3412331771283,,13382427.368090864,
2005,United States of America,Liberia,VEGETABLE OIL,NON CEREALS,940.007,3196.723790366448,,3004942.7400109936,
2005,United States of America,Liberia,LENTILS,NON CEREALS,220.0,1781.7565890595265,,391986.4495930958,
2005,United States of America,Liberia,PEAS,NON CEREALS,1238.249,1105.0226183501086,,1368293.1521494037,
2005,United States of America,Malawi,MAIZE MEAL,CEREALS,331.0,517.7466065457517,3321.5695794969647,171374.1267666438,928065.4040468516
2005,United States of America,Nicaragua,RICE,CEREALS,379.9,1739.8616421225033,2044.4368261681268,660973.4378423389,115708.11241893235
2005,United States of America,Nicaragua,VEGETABLE OIL,NON CEREALS,90.009,3196.723790366448,,287733.91164709366,
2005,United States of America,Nicaragua,RICE,CEREALS,70.0,1739.8616421225033,2044.4368261681268,121790.31494857524,21320.26288319364
2005,United States of America,Nicaragua,VEGETABLE OIL,NON CEREALS,80.0,3196.723790366448,,255737.90322931585,
2005,United States of America,Nicaragua,LENTILS,NON CEREALS,60.0,1781.7565890595265,,106905.3953435716,
2005,United States of America,Occupied Palestinian Territory,WHEAT FLOUR,CEREALS,407.3,1984.658988039939,2130.9918907594283,808351.6058286672,59601.391277648
2005,United States of America,Rwanda,CORN-SOYA BLEND,CEREALS,110.575,1119.2139932688615,,123757.08730570436,
2005,United States of America,Rwanda,PEAS,NON CEREALS,280.45,1105.0226183501086,,309903.59331628797,
2005,United States of America,Rwanda,VEGETABLE OIL,NON CEREALS,780.0,3196.723790366448,,2493444.5564858294,
2005,United States of America,Senegal,SOYA-FORTIFIED SORGHUM GRITS,CEREALS,208.1,1390.9842060608817,,289463.81328126945,
2005,United States of America,Senegal,WHEAT-SOYA BLEND,CEREALS,370.0,1807.0259951642697,,668599.6182107799,
2005,United States of America,Senegal,VEGETABLE OIL,NON CEREALS,80.0,3196.723790366448,,255737.90322931585,
2005,United States of America,Senegal,LENTILS,NON CEREALS,190.0,1781.7565890595265,,338533.75192131003,
2005,United States of America,Sierra Leone,BULGUR WHEAT,CEREALS,2569.6,1961.3412331771283,,5039862.432771949,
2005,United States of America,Sierra Leone,VEGETABLE OIL,NON CEREALS,99.995,3196.723790366448,,319656.395417693,
2005,United States of America,Sierra Leone,PEAS,NON CEREALS,299.565,1105.0226183501086,,331026.1006660503,
2005,United States of America,Sudan,SORGHUM,CEREALS,25000.0,1129.2576549703522,6531.2377200285955,28231441.374258805,135049501.62645608
2005,United States of America,Sudan,CORN-SOYA BLEND,CEREALS,996.6,1119.2139932688615,8154.27020110917,1115408.6656917473,7011137.016733651
2005,United States of America,Sudan,VEGETABLE OIL,NON CEREALS,540.01,3196.723790366448,,1726262.8140357856,
2005,United States of America,Sudan,LENTILS,NON CEREALS,798.4,1781.7565890595265,,1422554.460705126,
2005,United States of America,Tajikistan,WHEAT FLOUR,CEREALS,2115.75,1984.658988039939,1723.2789936105405,4199042.253945501,-553014.7232139999
