state,year,agency,scode,area,to-total
WI,1990,USGS,55,103,14.87
WI,1990,USGS,55,105,81.98
WI,1990,USGS,55,107,1.76
WI,1990,USGS,55,109,6.52
WI,1990,USGS,55,111,21.91
WI,1990,USGS,55,113,1.29
WI,1990,USGS,55,115,8.58
WI,1990,USGS,55,117,293.16
WI,1990,USGS,55,119,2.23
WI,1990,USGS,55,121,5.73
WI,1990,USGS,55,123,106.47
WI,1990,USGS,55,125,1.59
WI,1990,USGS,55,127,16.15
WI,1990,USGS,55,129,2.56
WI,1990,USGS,55,131,9.91
WI,1990,USGS,55,133,30.82
WI,1990,USGS,55,135,11.6
WI,1990,USGS,55,137,26.32
WI,1990,USGS,55,139,67.17
WI,1990,USGS,55,141,174.5
WY,1990,USGS,56,1,179.47
WY,1990,USGS,56,3,1492.03
WY,1990,USGS,56,5,31.59
WY,1990,USGS,56,7,598.33
WY,1990,USGS,56,9,210.11
WY,1990,USGS,56,11,39.72
WY,1990,USGS,56,13,598.3
WY,1990,USGS,56,15,424.71
WY,1990,USGS,56,17,204.83
WY,1990,USGS,56,19,299.87
WY,1990,USGS,56,21,106.55
WY,1990,USGS,56,23,484.95
WY,1990,USGS,56,25,179.92
WY,1990,USGS,56,27,25.76
WY,1990,USGS,56,29,741.58
WY,1990,USGS,56,31,129.91
WY,1990,USGS,56,33,302.35
WY,1990,USGS,56,35,449.77
WY,1990,USGS,56,37,166.83
WY,1990,USGS,56,39,93.45
WY,1990,USGS,56,41,185.81
WY,1990,USGS,56,43,644.44
WY,1990,USGS,56,45,12.2
PR,1990,USGS,72,1,1.71
PR,1990,USGS,72,3,0.09
PR,1990,USGS,72,5,15.58
PR,1990,USGS,72,7,0.87
PR,1990,USGS,72,9,2.85
PR,1990,USGS,72,11,0.37
PR,1990,USGS,72,13,16.62
PR,1990,USGS,72,15,3.95
PR,1990,USGS,72,17,7.61
PR,1990,USGS,72,19,2.72
PR,1990,USGS,72,21,2.15
PR,1990,USGS,72,23,4
PR,1990,USGS,72,25,7.1
PR,1990,USGS,72,27,1.97
PR,1990,USGS,72,29,6.17
PR,1990,USGS,72,31,0.66
PR,1990,USGS,72,33,0.06
PR,1990,USGS,72,35,5.21
PR,1990,USGS,72,37,0.21
PR,1990,USGS,72,39,2.43
PR,1990,USGS,72,41,3.87
PR,1990,USGS,72,43,3.83
PR,1990,USGS,72,45,1.57
PR,1990,USGS,72,47,3.52
PR,1990,USGS,72,49,0.1
PR,1990,USGS,72,51,2.4
PR,1990,USGS,72,53,5.74
PR,1990,USGS,72,54,1.58
PR,1990,USGS,72,55,6.59
PR,1990,USGS,72,57,16.58
PR,1990,USGS,72,59,798.15
PR,1990,USGS,72,61,536.32
PR,1990,USGS,72,63,1.07
PR,1990,USGS,72,65,4.22
PR,1990,USGS,72,67,0.81
PR,1990,USGS,72,69,3.03
PR,1990,USGS,72,71,3.6
PR,1990,USGS,72,73,1.54
PR,1990,USGS,72,75,21.51
PR,1990,USGS,72,77,4.1
PR,1990,USGS,72,79,1.8
PR,1990,USGS,72,81,1.57
PR,1990,USGS,72,83,0.69
PR,1990,USGS,72,85,0.89
PR,1990,USGS,72,87,0.04
PR,1990,USGS,72,89,2.41
PR,1990,USGS,72,91,9.14
PR,1990,USGS,72,93,1.26
PR,1990,USGS,72,95,1.22
PR,1990,USGS,72,97,17.48
PR,1990,USGS,72,99,0.68
PR,1990,USGS,72,101,2.55
PR,1990,USGS,72,103,13.05
PR,1990,USGS,72,105,1.8
PR,1990,USGS,72,107,2.29
PR,1990,USGS,72,109,20.57
PR,1990,USGS,72,111,2.34
PR,1990,USGS,72,113,26.51
PR,1990,USGS,72,115,18.85
PR,1990,USGS,72,117,0.8
PR,1990,USGS,72,119,16.68
PR,1990,USGS,72,121,2.83
PR,1990,USGS,72,123,669.77
PR,1990,USGS,72,125,3.08
PR,1990,USGS,72,127,0.92
PR,1990,USGS,72,129,3.19
PR,1990,USGS,72,131,2.73
PR,1990,USGS,72,133,18.53
PR,1990,USGS,72,135,51.11
PR,1990,USGS,72,137,505.5
PR,1990,USGS,72,139,79.78
PR,1990,USGS,72,141,3.25
PR,1990,USGS,72,143,2.22
PR,1990,USGS,72,145,7.04
PR,1990,USGS,72,147,0.11
PR,1990,USGS,72,149,16.03
PR,1990,USGS,72,151,4.68
PR,1990,USGS,72,153,24.82
VI,1990,USGS,78,10,91.75
VI,1990,USGS,78,20,0.25
VI,1990,USGS,78,30,71.63
