,Geo_FIPS,TW_1985,TW_1990,TW_1995,TW_2000,TW_2005,TW_2010,TW_2015
1671,31071,17.49,13.48,103.29,17.07,20.15,12.69,20.58
1672,31073,47.11,65.66,164.94,101.25,67.62,57.33,74.39
1673,31075,2.5,2.05,3.74,2.62,2.92,2.12,1.79
1674,31077,51.53,44.09,44.53,53.9,97.43,51.47,76.54
1675,31079,177.19,165.85,169.63,218.7,240.15,132.64,237.97
1676,31081,141.04,160.64,224.94,243.51,293.41,142.72,177.72
1677,31083,83.59,43.77,122.04,129.01,79.95,37.23,57.55
1678,31085,38.79,47.62,61.45,60.78,52.73,41.6,53.17
1679,31087,58.67,61.92,51.07,62.95,45.93,24.64,28.41
1680,31089,225.51,108.23,167.98,237.97,271.16,358.2,279.32
1681,31091,3.55,3.55,6.07,6.43,4.3,2.59,4.4
1682,31093,109.41,108.92,42.27,122.33,131.19,167.96,122.47
1683,31095,42.19,24.62,41.22,71.68,60.04,40.57,81.56
1684,31097,12.47,6.59,8.36,11.55,13.83,6.92,16.46
1685,31099,140.52,124.1,167.73,188.5,176.15,103.55,181.47
1686,31101,155.64,129.37,122.74,135.5,165.66,119.79,108.79
1687,31103,20.06,5.76,9.11,15.08,19.69,22.08,34.71
1688,31105,40.17,28.87,38.73,63.69,50.76,29.11,22.89
1689,31107,38.86,30.5,51.3,46.74,53.77,33.06,57.55
1690,31109,44.41,14.14,20.95,18.52,23.91,22.01,10.32
1691,31111,828.07,803.96,1086.26,1008.96,938.67,263.35,760.81
1692,31113,12.15,22.69,19.89,22.36,23.95,12.29,27.68
1693,31115,18.93,11.94,35.91,11.88,15.7,9.05,12.18
1694,31117,10.83,8.5,8.88,10.3,9.91,6.9,11.59
1695,31119,68.6,57.16,68.69,103.01,104.93,40.52,18.25
1696,31121,146.41,125.21,125.24,187.26,201.46,111.9,164.33
1697,31123,355.13,248.87,115.98,195.96,228.0,213.89,111.34
1698,31125,61.69,44.64,39.31,64.4,82.34,36.42,46.62
1699,31127,299.48,636.6,636.86,730.4,1125.02,727.0,859.88
1700,31129,53.49,23.86,53.96,77.22,48.39,62.37,60.26
1701,31131,359.49,325.05,308.27,423.85,471.93,314.77,501.53
1702,31133,3.65,2.26,2.43,2.53,5.19,4.91,3.97
1703,31135,118.5,131.19,141.13,210.21,125.3,96.51,111.12
1704,31137,237.84,255.26,337.61,324.96,204.98,153.88,197.42
1705,31139,77.76,55.77,78.43,124.23,111.92,54.35,79.47
1706,31141,105.77,110.81,116.97,132.34,229.01,124.46,140.65
1707,31143,85.15,95.73,116.16,136.32,171.32,65.45,50.67
1708,31145,94.11,93.2,64.38,79.18,53.17,39.89,41.4
1709,31147,6.24,2.57,2.55,3.28,3.18,2.87,8.78
1710,31149,51.81,22.92,25.71,45.92,39.43,21.63,55.88
1711,31151,68.8,45.09,66.33,100.91,71.77,46.08,72.99
1712,31153,53.46,81.66,64.84,40.65,28.3,35.05,35.31
1713,31155,81.6,78.62,123.12,133.06,148.94,104.31,70.09
1714,31157,805.89,667.36,371.31,315.77,264.09,518.73,163.56
1715,31159,74.51,61.86,99.37,93.09,135.77,51.21,62.01
1716,31161,87.53,91.43,81.47,100.34,96.51,54.4,43.68
1717,31163,46.01,46.44,115.08,75.67,88.44,45.05,69.78
1718,31165,135.73,104.5,29.98,71.91,49.8,98.96,29.32
1719,31167,25.03,20.58,22.32,25.14,30.19,19.03,19.6
1720,31169,66.79,44.29,111.47,168.89,107.64,79.11,103.16
1721,31171,5.53,5.47,7.61,8.14,2.7,1.39,2.42
1722,31173,8.18,5.28,7.62,11.64,13.42,5.92,9.77
1723,31175,76.39,67.94,45.73,78.38,139.16,120.02,79.26
1724,31177,511.9,380.37,445.02,573.52,581.69,445.8,492.15
1725,31179,16.7,12.25,20.97,35.0,36.33,15.75,32.6
1726,31181,50.46,21.12,116.56,62.24,49.52,42.01,41.51
1727,31183,41.87,24.35,30.35,53.47,50.57,40.45,56.8
1728,31185,136.4,150.71,232.12,252.66,281.48,138.18,141.2
1729,32001,320.59,278.18,160.53,157.8,179.3,191.76,215.92
1730,32003,266.26,346.05,412.7,529.17,607.74,486.64,477.64
1731,32005,214.96,190.3,130.83,149.62,52.02,111.57,96.76
1732,32007,944.63,818.14,358.58,525.9,356.88,357.05,396.03
1733,32009,36.49,42.86,46.38,27.06,41.74,25.8,53.71
1734,32011,166.45,171.28,103.17,109.33,84.63,306.15,207.24
1735,32013,588.79,520.14,280.58,396.12,263.87,282.39,469.66
1736,32015,147.02,132.76,95.29,97.92,107.33,163.96,156.67
1737,32017,65.39,60.1,54.4,57.73,50.94,54.11,60.68
1738,32019,355.64,295.49,194.24,224.36,217.76,222.14,308.73
1739,32021,37.8,31.59,23.0,13.96,13.28,3.14,10.54
1740,32023,79.19,56.13,72.62,52.55,68.57,63.92,80.02
1741,32027,176.22,111.93,86.26,109.42,131.84,82.8,169.85
1742,32029,0.99,3.51,3.17,8.01,3.76,1.97,2.37
1743,32031,231.01,222.36,158.67,208.94,116.86,132.91,127.15
1744,32033,95.54,89.11,105.13,112.42,71.07,119.79,113.8
1745,32510,11.85,11.87,15.2,24.75,9.92,16.99,17.45
1746,33001,5.27,6.13,6.72,6.46,8.7,9.32,8.49
1747,33003,4.34,4.28,8.09,6.69,6.11,4.98,6.88
1748,33005,17.33,7.21,9.17,7.77,8.54,7.93,7.29
1749,33007,64.19,41.21,46.28,44.08,40.17,13.59,13.3
1750,33009,14.83,12.78,19.39,17.8,13.08,12.22,13.64
1751,33011,103.53,297.68,59.14,55.59,58.61,55.09,53.95
1752,33013,250.07,13.08,244.9,253.13,245.34,216.19,87.53
1753,33015,401.05,914.82,901.62,790.04,916.02,871.2,721.56
1754,33017,14.62,10.91,21.74,21.32,20.68,18.96,17.56
1755,33019,18.35,5.18,5.59,5.38,6.44,5.13,5.24
1756,34001,64.66,55.18,46.16,43.95,51.37,60.06,54.62
1757,34003,801.51,706.63,121.88,131.87,123.82,116.3,133.95
1758,34005,237.74,101.01,233.76,172.61,104.86,109.48,89.33
1759,34007,280.93,282.85,72.57,50.63,55.37,57.45,50.21
1760,34009,216.17,66.97,299.7,182.97,217.55,79.6,32.76
1761,34011,140.93,165.49,87.36,111.35,58.08,58.86,90.23
1762,34013,167.72,212.68,46.44,33.28,32.52,33.16,33.6
1763,34015,126.67,171.79,73.15,59.07,75.01,72.22,57.92
1764,34017,747.87,772.41,443.57,517.64,609.52,209.4,239.17
1765,34019,210.85,194.4,73.2,99.61,23.07,89.68,130.01
1766,34021,716.82,584.65,506.08,692.73,691.57,477.6,141.38
1767,34023,448.2,399.23,93.7,212.78,645.13,67.9,74.96
1768,34025,77.19,87.82,79.4,64.74,82.9,79.89,80.71
1769,34027,127.26,104.92,101.57,123.6,75.95,104.95,102.29
1770,34029,648.38,1275.81,1441.23,667.22,1466.24,574.56,651.35
1771,34031,199.37,273.76,300.23,201.23,164.0,221.18,275.2
1772,34033,1361.8,6980.15,1550.93,1969.85,2700.58,3054.08,2869.34
1773,34035,96.4,87.52,126.99,148.4,146.81,13.6,10.1
1774,34037,16.26,15.9,20.1,22.22,16.36,16.78,23.39
1775,34039,237.94,147.97,326.14,31.85,22.02,147.83,143.06
1776,34041,17.31,100.77,68.83,23.53,27.79,26.07,26.07
1777,35001,167.86,189.32,189.92,170.04,149.86,149.0,138.61
1778,35003,9.92,18.69,17.33,18.17,19.15,19.99,21.81
1779,35005,249.62,293.46,289.55,319.04,256.85,241.31,152.25
1780,35006,21.84,8.51,8.81,8.07,13.97,11.1,9.68
1781,35007,54.2,55.55,47.51,47.01,51.87,47.81,56.3
1782,35009,182.88,303.64,229.89,182.72,130.41,164.01,139.59
1783,35011,50.67,43.14,52.6,44.58,45.13,51.82,37.41
1784,35013,413.76,458.4,441.44,493.74,465.2,397.24,411.78
1785,35015,181.83,226.61,237.75,218.71,204.93,193.46,163.13
1786,35017,52.83,58.24,60.8,31.43,50.94,46.52,81.02
1787,35019,17.4,14.62,19.32,13.21,24.78,24.6,23.68
1788,35021,5.22,3.91,4.11,3.36,3.49,3.2,2.57
1789,35023,37.28,34.78,40.61,38.4,89.51,61.59,48.54
1790,35025,130.03,119.58,157.54,137.45,163.0,175.5,237.14
1791,35027,25.6,27.38,34.73,25.43,23.17,23.26,23.76
1792,35028,5.07,4.85,5.32,4.11,3.82,3.63,3.06
1793,35029,129.14,97.06,131.54,89.89,182.58,109.68,108.94
1794,35031,28.05,20.06,18.17,14.2,17.16,13.78,11.79
1795,35033,38.01,34.66,33.33,29.76,20.38,12.69,12.4
1796,35035,43.6,36.55,46.55,42.19,41.96,30.09,30.97
1797,35037,81.55,89.27,134.29,104.31,41.56,41.56,40.9
1798,35039,89.75,87.47,85.12,103.9,110.14,107.07,105.37
1799,35041,192.51,205.68,143.66,137.07,180.02,173.61,172.96
1800,35043,42.41,56.34,67.51,72.49,69.29,65.54,63.85
1801,35045,425.67,412.04,344.95,262.64,332.67,343.65,253.12
1802,35047,28.24,37.78,30.91,46.24,35.85,38.49,36.87
1803,35049,48.45,42.98,45.7,46.21,47.36,49.81,34.82
1804,35051,34.12,35.7,42.32,33.25,40.59,42.76,36.29
1805,35053,89.14,122.66,147.13,160.81,145.58,129.36,124.25
1806,35055,117.77,99.51,98.3,92.12,108.27,106.46,95.28
1807,35057,54.54,38.77,42.26,31.76,41.04,55.63,43.73
1808,35059,115.2,74.26,76.48,75.27,47.96,63.23,37.16
1809,35061,119.82,132.09,179.86,159.27,173.44,163.56,139.87
1810,36001,383.49,1012.63,566.6,102.67,128.49,50.04,58.92
1811,36003,9.89,8.28,9.63,7.57,7.11,5.7,6.3
1812,36005,1141.53,1124.9,197.19,3.48,4.12,0.19,0.02
1813,36007,109.67,133.25,132.74,115.13,117.58,47.31,23.61
1814,36009,19.03,15.27,16.38,14.12,19.52,13.74,18.61
1815,36011,15.7,15.78,17.23,13.31,14.77,9.59,8.72
1816,36013,524.59,1476.32,1204.28,480.66,461.01,436.24,134.05
1817,36015,18.28,16.8,18.35,17.34,15.69,9.83,12.58
1818,36017,147.59,58.07,9.42,84.86,7.41,7.7,7.82
1819,36019,28.71,17.8,15.64,13.58,13.86,15.44,8.92
1820,36021,12.91,9.23,8.75,7.13,8.9,8.48,6.55
1821,36023,8.41,9.79,11.39,8.31,8.74,6.08,5.69
1822,36025,572.9,538.13,490.45,456.22,453.61,455.46,410.12
1823,36027,45.52,34.44,39.53,34.72,38.67,77.87,55.83
1824,36029,764.87,939.45,1095.1,874.71,802.38,482.78,340.75
1825,36031,20.17,10.71,11.61,8.31,8.96,22.21,23.13
1826,36033,6.93,6.98,10.5,8.77,19.01,13.28,11.31
1827,36035,14.09,9.65,7.62,7.84,9.57,6.44,7.2
1828,36037,11.58,9.38,11.29,9.45,11.85,22.9,17.61
1829,36039,8.33,10.78,10.74,5.34,5.83,7.06,5.87
1830,36041,0.48,0.94,1.0,0.98,1.12,1.06,1.0
1831,36043,14.81,13.47,16.38,9.75,14.78,11.93,34.37
1832,36045,34.5,22.26,30.8,17.21,15.62,24.19,22.06
1833,36047,218.5,7.6,51.23,14.45,13.94,27.63,50.02
1834,36049,13.28,7.03,7.63,5.41,8.09,9.2,6.29
1835,36051,12.8,12.31,13.31,8.44,8.2,15.58,16.24
1836,36053,9.16,10.57,11.61,5.84,7.09,4.03,4.38
1837,36055,422.69,455.98,344.27,236.26,226.85,121.91,84.3
1838,36057,14.91,10.68,15.47,11.48,13.2,10.61,4.6
1839,36059,756.21,1534.35,545.85,499.03,551.53,532.23,473.72
1840,36061,243.23,56.44,340.48,258.85,287.61,29.38,229.49
1841,36063,208.61,292.02,434.25,284.36,290.97,367.46,298.5
1842,36065,49.55,47.24,39.22,34.26,42.92,36.3,54.32
1843,36067,156.72,141.96,169.67,94.87,147.48,109.24,80.17
1844,36069,16.94,14.37,18.18,10.63,14.17,17.45,51.02
1845,36071,1041.7,1032.22,1368.99,643.89,855.09,374.39,219.23
1846,36073,6.07,5.02,4.51,4.16,5.42,7.35,5.17
1847,36075,908.29,1396.85,1171.62,975.14,1254.99,985.38,1096.42
1848,36077,9.91,7.99,9.82,5.67,6.73,7.4,5.58
1849,36079,119.58,50.26,131.27,123.51,111.38,6.65,8.66
1850,36081,897.03,2150.75,2215.76,1753.78,1738.25,1244.34,1140.15
1851,36083,33.18,25.94,37.91,26.85,26.71,22.11,32.15
1852,36085,191.05,555.88,493.27,324.27,653.89,350.62,368.28
1853,36087,790.34,949.71,1217.75,592.36,1007.47,133.29,266.2
1854,36089,47.97,22.08,22.23,14.25,16.38,23.93,31.05
1855,36091,54.03,22.44,20.72,19.68,23.91,39.35,53.37
1856,36093,65.53,27.68,31.14,28.0,28.9,40.68,34.23
1857,36095,155.28,139.12,132.4,117.29,170.83,169.73,176.69
1858,36097,7.15,4.42,4.61,2.28,3.26,20.74,12.12
1859,36099,7.72,4.55,4.81,3.94,4.65,8.21,16.81
1860,36101,120.79,84.4,65.4,75.05,23.77,17.66,19.65
1861,36103,1252.26,944.75,1010.78,985.42,1507.99,603.98,1344.81
1862,36105,174.32,164.78,150.86,140.9,107.75,102.55,96.9
1863,36107,7.92,7.92,9.1,7.19,7.92,6.29,6.51
1864,36109,351.47,246.51,260.84,249.7,254.17,232.65,148.86
1865,36111,581.45,517.58,482.15,449.13,472.47,458.21,419.17
1866,36113,27.56,14.76,14.04,11.72,11.96,54.17,39.03
1867,36115,20.37,11.98,10.73,8.46,10.25,32.59,33.91
1868,36117,393.9,425.81,483.5,436.87,459.89,475.62,447.93
1869,36119,1728.65,1947.58,1380.38,1234.11,2528.99,2044.62,2189.34
1870,36121,9.2,11.22,11.32,6.12,10.32,18.83,8.64
1871,36123,147.99,120.4,112.5,82.91,71.16,76.64,3.08
1872,37001,22.17,22.79,27.55,27.14,24.25,23.85,22.58
1873,37003,3.56,3.66,5.02,4.62,5.13,4.23,4.06
1874,37005,1.28,1.42,2.89,2.99,4.12,5.54,3.06
1875,37007,19.46,21.74,13.36,10.07,10.9,9.53,14.96
1876,37009,2.75,3.31,3.57,3.21,3.34,17.5,5.57
1877,37011,3.24,5.77,8.69,5.8,12.36,19.93,28.84
1878,37013,76.44,64.57,16.55,48.31,84.69,89.88,32.04
1879,37015,8.07,6.12,8.06,12.43,10.52,20.81,7.26
1880,37017,4.72,5.65,8.67,50.78,56.63,93.15,60.45
1881,37019,880.34,1623.45,1565.26,1639.69,1568.41,1383.95,1367.09
1882,37021,37.12,39.69,37.79,42.49,303.82,300.61,278.98
1883,37023,17.83,20.29,29.0,24.08,18.88,38.92,34.11
1884,37025,9.36,10.45,30.79,25.75,17.68,22.66,23.0
1885,37027,8.02,8.66,13.41,12.03,11.62,19.66,16.1
1886,37029,1.76,0.46,0.87,0.38,0.86,6.13,1.13
1887,37031,7.0,6.09,8.44,7.85,7.87,10.65,10.67
1888,37033,5.96,3.05,3.63,3.38,3.06,4.23,3.52
1889,37035,882.52,752.75,806.01,1188.05,1182.19,1076.68,859.29
1890,37037,159.94,156.37,396.49,364.58,159.35,246.43,31.04
1891,37039,2.99,6.49,7.64,3.6,31.51,21.79,17.2
1892,37041,6.2,3.33,3.33,5.76,6.04,7.03,4.58
1893,37043,0.53,4.41,4.74,1.45,1.18,1.26,1.22
1894,37045,17.59,17.08,39.33,191.83,271.63,43.38,20.85
1895,37047,50.36,92.71,7.4,50.11,48.58,43.06,42.07
1896,37049,52.08,42.96,14.21,32.47,52.34,37.34,30.99
1897,37051,50.22,45.15,35.71,48.41,41.16,45.68,45.09
1898,37053,1.46,1.8,2.24,3.06,3.25,5.64,7.28
1899,37055,3.74,4.1,6.37,7.31,9.57,8.73,8.35
1900,37057,14.99,17.5,21.96,21.32,11.99,27.24,18.79
1901,37059,4.77,4.49,5.64,6.44,14.19,6.4,5.69
1902,37061,10.48,11.63,29.09,30.55,43.56,38.49,26.43
1903,37063,24.09,25.89,31.37,37.65,40.91,33.77,31.77
1904,37065,10.89,8.48,12.34,12.59,14.88,15.27,9.11
1905,37067,38.63,45.27,61.53,58.42,54.62,49.49,60.9
1906,37069,5.73,5.29,9.07,8.54,7.34,9.46,6.89
1907,37071,330.08,325.15,399.12,972.21,1071.6,851.69,409.3
1908,37073,1.83,1.02,2.36,1.84,3.0,2.85,4.16
1909,37075,0.7,11.07,42.28,0.85,42.04,39.06,90.9
1910,37077,13.06,5.63,7.43,7.55,7.19,8.21,6.61
1911,37079,3.4,4.88,4.95,5.93,9.14,7.62,8.48
1912,37081,53.08,69.45,95.27,79.07,60.21,66.02,63.7
1913,37083,48.81,36.97,13.22,37.64,33.38,31.7,32.31
1914,37085,13.64,9.19,96.91,18.03,14.03,27.68,33.4
1915,37087,58.91,109.75,84.66,35.05,45.45,101.18,56.76
1916,37089,12.49,10.82,14.36,17.1,13.62,19.44,18.99
1917,37091,11.81,5.38,4.95,8.85,8.53,10.66,7.98
1918,37093,3.06,5.16,4.53,3.65,5.08,26.23,6.93
1919,37095,0.54,0.61,0.78,2.24,1.02,1.81,2.02
1920,37097,13.9,13.27,23.55,18.98,19.0,25.97,22.75
1921,37099,3.13,8.07,4.51,3.92,4.48,5.13,4.99
1922,37101,9.55,10.45,13.52,18.71,23.23,29.67,25.32
1923,37103,0.82,1.31,5.12,2.35,5.18,3.68,4.89
1924,37105,6.15,6.09,8.56,11.37,14.34,11.78,11.08
1925,37107,12.51,12.14,11.53,15.18,13.53,29.64,14.35
1926,37109,6.61,7.2,10.59,9.92,11.39,26.88,11.71
1927,37111,10.35,15.12,10.53,8.48,8.57,11.06,17.62
1928,37113,2.38,18.17,16.98,5.5,323.36,278.09,574.73
1929,37115,2.32,7.78,4.19,2.02,3.26,2.74,3.09
1930,37117,70.16,92.58,5.92,89.01,160.31,63.57,49.97
1931,37119,2763.82,2393.86,2748.99,2767.48,2664.18,2804.9,2785.62
1932,37121,6.39,12.35,6.57,2.87,4.46,4.13,3.01
1933,37123,4.12,4.65,6.79,6.76,7.83,6.12,7.61
1934,37125,9.1,24.02,26.56,26.51,22.55,21.14,18.51
1935,37127,20.27,17.66,24.04,32.03,22.65,20.6,16.34
1936,37129,38.64,26.27,66.57,36.28,39.71,42.37,16.8
1937,37131,5.84,2.47,4.75,4.37,6.78,21.43,5.31
1938,37133,18.97,18.28,14.76,24.66,18.58,32.27,28.55
1939,37135,10.33,11.86,16.02,17.19,15.09,24.18,13.98
1940,37137,1.56,3.98,3.0,1.75,3.29,3.76,4.31
1941,37139,3.39,3.33,5.31,7.79,7.16,5.31,3.59
1942,37141,1.89,2.18,4.11,7.52,9.31,12.59,10.93
1943,37143,1.79,1.2,2.13,2.53,4.46,2.85,3.4
1944,37145,1380.2,1167.21,678.29,1059.22,1056.28,1014.79,770.64
1945,37147,21.34,17.13,25.95,13.58,25.62,28.82,23.71
1946,37149,2.15,2.62,2.68,2.72,2.45,2.58,3.12
1947,37151,13.68,13.91,23.68,21.56,19.91,23.4,26.4
1948,37153,8.62,10.82,11.93,12.33,12.93,18.6,15.4
1949,37155,20.92,25.29,37.76,37.77,32.98,37.15,32.71
1950,37157,62.39,88.34,68.8,241.32,281.95,133.37,21.41
1951,37159,89.24,64.46,71.85,312.1,361.04,197.58,24.89
1952,37161,84.02,24.23,32.87,16.14,13.45,11.55,11.01
1953,37163,10.51,11.07,20.59,25.4,42.05,37.87,30.81
1954,37165,11.36,13.3,8.93,12.45,6.49,7.33,7.26
1955,37167,14.62,13.7,13.34,12.61,14.48,9.53,9.54
1956,37169,840.01,816.44,898.31,968.33,1235.78,1283.44,1269.47
1957,37171,14.97,15.28,25.52,18.71,23.92,26.52,29.75
1958,37173,0.75,23.14,22.7,1.56,17.2,15.0,30.29
1959,37175,32.47,56.51,29.5,23.93,523.22,811.13,210.13
1960,37177,0.38,0.53,0.51,1.08,0.66,0.59,0.6
1961,37179,18.37,19.61,27.46,24.07,66.75,42.18,17.15
1962,37181,8.07,6.19,22.0,8.86,10.21,9.82,9.7
1963,37183,49.97,89.26,78.8,127.82,133.45,114.45,102.56
1964,37185,3.11,1.73,2.91,3.31,3.24,2.57,1.71
1965,37187,3.18,1.63,5.6,4.14,5.8,5.8,5.26
1966,37189,3.87,5.32,6.25,5.86,7.4,11.0,5.57
1967,37191,12.7,15.19,32.01,41.92,45.08,34.31,24.88
1968,37193,12.21,12.69,18.48,22.36,19.51,14.29,12.87
1969,37195,10.45,13.17,16.82,16.11,16.93,25.97,15.83
1970,37197,5.39,4.21,6.3,6.44,5.79,15.34,15.01
1971,37199,2.2,5.6,2.29,3.07,2.2,12.76,3.01
1972,38001,0.93,0.81,0.82,0.13,0.49,0.52,0.34
1973,38003,2.58,2.27,2.32,1.96,2.09,2.15,1.85
1974,38005,3.2,3.49,2.68,2.72,2.57,2.14,1.13
1975,38007,0.81,1.1,1.44,0.63,1.3,2.09,2.37
1976,38009,1.69,1.58,1.87,1.69,1.7,3.19,3.27
1977,38011,2.93,4.59,2.9,1.03,3.83,2.12,7.87
1978,38013,0.35,0.39,0.8,0.69,0.64,1.08,0.84
1979,38015,12.93,15.23,12.16,13.3,15.29,16.21,19.09
1980,38017,18.11,19.45,18.83,16.24,15.88,17.16,19.13
1981,38019,0.65,0.79,0.87,0.76,0.86,0.86,0.64
1982,38021,11.79,12.08,7.09,4.28,4.5,7.57,11.04
1983,38023,3.54,3.26,2.34,2.02,2.6,2.21,2.3
1984,38025,2.65,1.79,3.35,1.29,1.99,2.95,4.93
1985,38027,1.65,1.8,1.5,0.86,1.32,1.95,2.05
1986,38029,6.38,7.36,6.41,9.33,5.04,5.7,7.87
1987,38031,1.57,2.43,2.21,1.36,2.84,1.75,3.53
1988,38033,0.85,1.14,2.99,0.87,0.65,0.57,0.56
1989,38035,11.0,13.51,15.57,11.19,11.6,17.49,18.7
1990,38037,1.83,13.24,7.85,11.36,13.61,9.55,1.26
1991,38039,2.93,2.54,1.56,1.66,2.29,3.07,2.51
1992,38041,0.75,0.74,0.57,0.13,0.38,0.28,0.26
1993,38043,5.87,5.46,6.13,12.44,17.78,13.87,16.6
1994,38045,6.11,6.89,5.13,4.05,4.04,5.32,5.03
1995,38047,1.88,2.38,2.0,1.57,2.42,2.77,2.32
1996,38049,12.39,18.45,18.63,18.64,20.21,22.04,21.92
1997,38051,1.18,1.09,1.08,0.47,0.89,0.88,1.21
1998,38053,13.2,18.57,13.0,13.0,13.85,37.68,90.45
1999,38055,15.42,18.86,160.98,14.36,22.44,21.57,23.27
2000,38057,459.35,1910.52,277.85,422.36,500.07,372.59,458.7
2001,38059,51.68,55.78,37.54,47.37,63.43,51.23,59.65
2002,38061,1.41,1.54,1.53,1.07,1.58,3.42,5.72
2003,38063,1.07,0.94,1.13,0.77,0.94,1.02,2.08
2004,38065,398.41,430.29,434.54,442.04,514.37,433.05,487.02
2005,38067,3.82,4.06,2.08,1.7,2.01,2.12,2.0
2006,38069,1.25,1.6,1.68,0.82,1.19,1.25,1.19
2007,38071,0.64,0.74,0.57,0.46,0.39,0.3,0.34
2008,38073,13.84,15.43,13.19,11.54,10.26,10.55,16.7
2009,38075,0.22,0.27,0.26,0.12,0.3,1.43,1.05
2010,38077,3.5,3.59,3.84,6.43,5.97,6.18,5.82
2011,38079,1.55,1.51,2.0,1.74,2.44,2.07,2.45
2012,38081,7.25,8.1,6.31,3.92,4.11,4.53,10.3
2013,38083,0.58,0.55,0.53,0.22,0.51,0.41,0.37
2014,38085,0.84,0.87,0.87,0.29,0.72,0.69,0.76
2015,38087,1.04,1.0,0.98,0.58,0.85,6.1,0.99
2016,38089,4.84,7.14,1.7,1.84,1.91,3.2,4.02
2017,38091,1.07,1.23,0.92,0.82,0.95,0.79,2.19
2018,38093,7.98,7.48,6.31,9.38,12.69,9.08,10.62
2019,38095,0.57,0.89,0.72,0.3,0.35,0.46,0.37
2020,38097,1.6,1.16,1.41,1.34,1.18,1.07,1.16
2021,38099,2.86,1.9,2.24,2.12,2.2,1.02,2.26
2022,38101,9.91,11.0,9.26,8.41,8.27,7.7,9.77
2023,38103,0.88,1.09,0.85,0.51,1.09,0.95,1.02
2024,38105,42.89,26.17,11.04,26.25,29.01,21.11,36.5
2025,39001,1122.67,758.32,735.02,648.42,599.91,588.76,493.88
2026,39003,17.38,21.16,39.93,40.21,27.47,34.57,27.56
2027,39005,6.35,7.42,6.35,6.84,6.22,5.57,5.83
2028,39007,380.8,309.77,211.0,284.81,230.13,189.63,215.18
2029,39009,8.23,5.84,7.02,7.82,8.51,9.52,8.8
2030,39011,14.6,8.07,14.5,15.82,14.55,10.77,9.62
2031,39013,434.81,668.88,239.64,256.61,262.49,179.53,11.55
2032,39015,3.03,3.01,3.77,5.41,5.42,4.81,5.3
2033,39017,69.52,130.13,73.85,147.37,190.37,131.56,79.88
2034,39019,3.26,4.36,3.62,3.49,3.22,3.09,2.94
2035,39021,6.01,7.77,5.06,8.52,8.92,9.36,8.82
2036,39023,21.28,20.5,25.38,24.2,27.85,25.82,24.46
2037,39025,338.45,756.11,547.35,652.05,718.78,384.0,48.15
2038,39027,3.65,5.9,2.31,1.96,3.47,4.14,2.97
2039,39029,88.32,18.39,14.22,15.76,11.24,10.31,13.58
2040,39031,275.49,271.84,238.36,330.07,208.59,147.33,38.95
2041,39033,18.06,8.01,5.73,4.88,3.61,5.47,5.45
2042,39035,650.39,620.55,429.07,518.1,568.58,466.04,356.41
2043,39037,7.25,8.2,7.57,8.12,7.94,8.51,9.37
2044,39039,7.42,8.74,6.29,6.47,5.94,11.18,10.11
2045,39041,44.57,11.97,16.8,19.06,25.09,28.28,23.88
2046,39043,12.63,8.33,22.05,23.52,35.23,34.15,36.67
2047,39045,11.19,14.56,13.12,12.96,14.29,14.61,14.33
2048,39047,3.21,4.39,3.52,3.57,3.16,4.24,4.32
2049,39049,151.93,179.08,162.26,201.4,205.05,177.84,188.31
2050,39051,5.6,6.68,5.78,5.93,4.7,4.45,4.36
2051,39053,1263.07,1161.38,1285.34,1193.26,1188.8,1109.4,969.66
2052,39055,7.9,7.93,7.75,7.14,7.62,9.78,8.72
2053,39057,17.76,16.42,18.22,13.82,17.65,15.64,16.82
2054,39059,5.84,4.87,6.97,5.35,6.68,6.52,8.24
2055,39061,341.05,478.85,310.94,422.63,377.29,382.5,241.06
2056,39063,10.78,15.76,18.16,21.16,46.85,19.22,15.13
2057,39065,3.35,3.49,3.68,3.66,4.34,4.58,5.24
2058,39067,38.31,1.11,2.16,1.25,1.64,1.32,2.72
2059,39069,10.12,4.68,9.35,9.07,11.9,11.66,11.16
2060,39071,3.78,4.08,4.29,4.61,3.37,3.38,2.76
2061,39073,3.47,4.02,4.55,4.6,2.96,2.97,3.18
2062,39075,4.44,5.42,5.28,7.2,6.16,6.39,6.61
2063,39077,27.43,10.03,10.88,9.52,7.97,7.13,7.16
2064,39079,14.41,3.78,2.35,2.2,2.32,2.33,1.73
2065,39081,2867.49,2043.42,2146.82,2047.11,2146.87,1734.02,1796.87
2066,39083,7.11,6.91,7.35,8.63,9.38,8.96,11.3
2067,39085,795.02,725.81,803.89,869.95,884.0,818.44,185.34
2068,39087,7.56,6.82,8.74,7.42,7.98,9.35,13.71
2069,39089,54.46,16.94,18.2,19.73,22.15,19.89,20.68
2070,39091,6.16,3.45,6.15,6.66,6.28,6.13,7.03
2071,39093,705.24,729.72,544.48,426.19,622.75,464.54,420.39
2072,39095,1000.11,793.96,753.74,728.01,880.69,685.26,299.28
2073,39097,4.52,4.78,4.1,2.98,4.34,7.03,4.27
2074,39099,8.34,13.22,7.93,6.95,7.19,7.43,6.49
2075,39101,32.62,8.43,9.08,11.15,10.22,12.38,11.23
2076,39103,11.22,16.92,16.82,16.44,14.99,9.7,9.61
2077,39105,2.37,3.56,8.51,6.28,5.2,9.0,5.77
