,Geo_FIPS,Geo_QName,population_2020,population_2010,population_2000,population_1990,population_1980,pop_changes
1888,37073,"Gates County, North Carolina",11519,12039,10516,9305,8875,2644
1889,37075,"Graham County, North Carolina",8501,8702,7993,7196,7217,1284
1890,37077,"Granville County, North Carolina",59823,58071,48498,38345,34043,25780
1891,37079,"Greene County, North Carolina",20987,21157,18974,15384,16117,4870
1892,37081,"Guilford County, North Carolina",532956,475786,421048,347420,317154,215802
1893,37083,"Halifax County, North Carolina",50678,55293,57370,55516,55286,-4608
1894,37085,"Harnett County, North Carolina",134328,109031,91025,67822,59570,74758
1895,37087,"Haywood County, North Carolina",61862,58597,54033,46942,46495,15367
1896,37089,"Henderson County, North Carolina",116298,103881,89173,69285,58580,57718
1897,37091,"Hertford County, North Carolina",23752,24384,22601,22523,23368,384
1898,37093,"Hoke County, North Carolina",54590,44128,33646,22856,20383,34207
1899,37095,"Hyde County, North Carolina",5089,5721,5826,5411,5873,-784
1900,37097,"Iredell County, North Carolina",178853,154632,122660,92931,82538,96315
1901,37099,"Jackson County, North Carolina",43435,39144,33121,26846,25811,17624
1902,37101,"Johnston County, North Carolina",203308,160675,121965,81306,70599,132709
1903,37103,"Jones County, North Carolina",9453,10060,10381,9414,9705,-252
1904,37105,"Lee County, North Carolina",61083,55576,49040,41374,36718,24365
1905,37107,"Lenoir County, North Carolina",56350,59307,59648,57274,59819,-3469
1906,37109,"Lincoln County, North Carolina",84580,75697,63780,50319,42372,42208
1907,37111,"Mcdowell County, North Carolina",45402,44593,42151,35681,35135,10267
1908,37113,"Macon County, North Carolina",35172,33453,29811,23499,20178,14994
1909,37115,"Madison County, North Carolina",21608,20549,19635,16953,16827,4781
1910,37117,"Martin County, North Carolina",22644,24471,25593,25078,25948,-3304
1911,37119,"Mecklenburg County, North Carolina",1095170,882761,695454,511433,404270,690900
1912,37121,"Mitchell County, North Carolina",14959,15680,15687,14433,14428,531
1913,37123,"Montgomery County, North Carolina",27223,27611,26822,23346,22469,4754
1914,37125,"Moore County, North Carolina",99263,85914,74769,59013,50505,48758
1915,37127,"Nash County, North Carolina",94287,94402,87420,76677,67153,27134
1916,37129,"New Hanover County, North Carolina",231448,197272,160307,120284,103471,127977
1917,37131,"Northampton County, North Carolina",19672,22161,22086,20798,22584,-2912
1918,37133,"Onslow County, North Carolina",198377,169207,150355,149838,112784,85593
1919,37135,"Orange County, North Carolina",146354,129562,118227,93851,77055,69299
1920,37137,"Pamlico County, North Carolina",12673,13072,12934,11372,10398,2275
1921,37139,"Pasquotank County, North Carolina",39775,40167,34897,31298,28462,11313
1922,37141,"Pender County, North Carolina",61891,50256,41082,28855,22215,39676
1923,37143,"Perquimans County, North Carolina",13513,13091,11368,10447,9486,4027
1924,37145,"Person County, North Carolina",39561,38942,35623,30180,29164,10397
1925,37147,"Pitt County, North Carolina",179961,161385,133798,107924,90146,89815
1926,37149,"Polk County, North Carolina",20682,20289,18324,14416,12984,7698
1927,37151,"Randolph County, North Carolina",143460,140034,130454,106546,91728,51732
1928,37153,"Richmond County, North Carolina",44759,46477,46564,44518,45481,-722
1929,37155,"Robeson County, North Carolina",131656,131708,123339,105179,101610,30046
1930,37157,"Rockingham County, North Carolina",91051,93322,91928,86064,83426,7625
1931,37159,"Rowan County, North Carolina",140978,136880,130340,110605,99186,41792
1932,37161,"Rutherford County, North Carolina",66741,66928,62899,56918,53787,12954
1933,37163,"Sampson County, North Carolina",63284,62832,60161,47297,49687,13597
1934,37165,"Scotland County, North Carolina",34921,36325,35998,33754,32273,2648
1935,37167,"Stanly County, North Carolina",62050,60109,58100,51765,48517,13533
1936,37169,"Stokes County, North Carolina",45688,47194,44711,37223,33086,12602
1937,37171,"Surry County, North Carolina",71904,73287,71219,61704,59449,12455
1938,37173,"Swain County, North Carolina",14241,13861,12968,11268,10283,3958
1939,37175,"Transylvania County, North Carolina",34039,32404,29334,25520,23417,10622
1940,37177,"Tyrrell County, North Carolina",3978,4374,4149,3856,3975,3
1941,37179,"Union County, North Carolina",235767,190346,123677,84211,70380,165387
1942,37181,"Vance County, North Carolina",44614,44975,42954,38892,36748,7866
1943,37183,"Wake County, North Carolina",1091662,850546,627846,423380,301327,790335
1944,37185,"Warren County, North Carolina",19746,20810,19972,17265,16232,3514
1945,37187,"Washington County, North Carolina",11788,13248,13723,13997,14801,-3013
1946,37189,"Watauga County, North Carolina",55669,49705,42695,36952,31666,24003
1947,37191,"Wayne County, North Carolina",123785,120102,113329,104666,97054,26731
1948,37193,"Wilkes County, North Carolina",68341,69063,65632,59393,58657,9684
1949,37195,"Wilson County, North Carolina",81579,79533,73814,66061,63132,18447
1950,37197,"Yadkin County, North Carolina",37589,38158,36348,30488,28439,9150
1951,37199,"Yancey County, North Carolina",17870,17911,17774,15419,14934,2936
1952,38001,"Adams County, North Dakota",2271,2348,2593,3174,3584,-1313
1953,38003,"Barnes County, North Dakota",10592,11056,11775,12545,13960,-3368
1954,38005,"Benson County, North Dakota",6860,6662,6964,7198,7944,-1084
1955,38007,"Billings County, North Dakota",886,897,888,1108,1138,-252
1956,38009,"Bottineau County, North Dakota",6418,6430,7149,8011,9239,-2821
1957,38011,"Bowman County, North Dakota",3091,3102,3242,3596,4229,-1138
1958,38013,"Burke County, North Dakota",2142,1948,2242,3002,3822,-1680
1959,38015,"Burleigh County, North Dakota",95509,78776,69416,60131,54811,40698
1960,38017,"Cass County, North Dakota",179937,144410,123138,102874,88247,91690
1961,38019,"Cavalier County, North Dakota",3769,4046,4831,6064,7636,-3867
1962,38021,"Dickey County, North Dakota",4857,5340,5757,6107,7207,-2350
1963,38023,"Divide County, North Dakota",2289,2050,2283,2899,3494,-1205
1964,38025,"Dunn County, North Dakota",4362,3477,3600,4005,4627,-265
1965,38027,"Eddy County, North Dakota",2262,2455,2757,2951,3554,-1292
1966,38029,"Emmons County, North Dakota",3262,3617,4331,4830,5877,-2615
1967,38031,"Foster County, North Dakota",3231,3434,3759,3983,4611,-1380
1968,38033,"Golden Valley County, North Dakota",1796,1539,1924,2108,2391,-595
1969,38035,"Grand Forks County, North Dakota",70243,66771,66109,70683,66100,4143
1970,38037,"Grant County, North Dakota",2318,2486,2841,3549,4274,-1956
1971,38039,"Griggs County, North Dakota",2314,2426,2754,3303,3714,-1400
1972,38041,"Hettinger County, North Dakota",2510,2506,2715,3445,4275,-1765
1973,38043,"Kidder County, North Dakota",2468,2521,2753,3332,3833,-1365
1974,38045,"La Moure County, North Dakota",4225,4233,4701,5383,6473,-2248
1975,38047,"Logan County, North Dakota",1743,2001,2308,2847,3493,-1750
1976,38049,"Mchenry County, North Dakota",5825,5400,5987,6528,7858,-2033
1977,38051,"Mcintosh County, North Dakota",2535,2917,3390,4021,4800,-2265
1978,38053,"Mckenzie County, North Dakota",13836,6004,5737,6383,7132,6704
1979,38055,"Mclean County, North Dakota",9531,8861,9311,10457,12383,-2852
1980,38057,"Mercer County, North Dakota",8359,8353,8644,9808,9404,-1045
1981,38059,"Morton County, North Dakota",31118,26712,25303,23700,25177,5941
1982,38061,"Mountrail County, North Dakota",10348,7228,6631,7021,7679,2669
1983,38063,"Nelson County, North Dakota",2864,3185,3715,4410,5233,-2369
1984,38065,"Oliver County, North Dakota",1962,1808,2065,2381,2495,-533
1985,38067,"Pembina County, North Dakota",6850,7530,8585,9238,10399,-3549
1986,38069,"Pierce County, North Dakota",4061,4364,4675,5052,6166,-2105
1987,38071,"Ramsey County, North Dakota",11521,11371,12066,12681,13048,-1527
1988,38073,"Ransom County, North Dakota",5258,5624,5890,5921,6698,-1440
1989,38075,"Renville County, North Dakota",2387,2442,2610,3160,3608,-1221
1990,38077,"Richland County, North Dakota",16245,16507,17998,18148,19207,-2962
1991,38079,"Rolette County, North Dakota",14437,13766,13674,12772,12177,2260
1992,38081,"Sargent County, North Dakota",3899,3971,4366,4549,5512,-1613
1993,38083,"Sheridan County, North Dakota",1289,1293,1710,2148,2819,-1530
1994,38085,"Sioux County, North Dakota",4339,4121,4044,3761,3620,719
1995,38087,"Slope County, North Dakota",788,727,767,907,1157,-369
1996,38089,"Stark County, North Dakota",31164,23486,22636,22832,23697,7467
1997,38091,"Steele County, North Dakota",1817,1977,2258,2420,3106,-1289
1998,38093,"Stutsman County, North Dakota",20879,20984,21908,22241,24154,-3275
1999,38095,"Towner County, North Dakota",2191,2289,2876,3627,4052,-1861
2000,38097,"Traill County, North Dakota",7999,8190,8477,8752,9624,-1625
2001,38099,"Walsh County, North Dakota",10642,11286,12389,13840,15371,-4729
2002,38101,"Ward County, North Dakota",68962,59461,58795,57921,58392,10570
2003,38103,"Wells County, North Dakota",3889,4276,5102,5864,6979,-3090
2004,38105,"Williams County, North Dakota",36044,21194,19761,21129,22237,13807
2005,39001,"Adams County, Ohio",27685,28578,27330,25371,24328,3357
2006,39003,"Allen County, Ohio",102808,106586,108473,109755,112241,-9433
2007,39005,"Ashland County, Ohio",53533,53341,52523,47507,46178,7355
2008,39007,"Ashtabula County, Ohio",97416,101867,102728,99821,104215,-6799
2009,39009,"Athens County, Ohio",65945,64455,62223,59549,56399,9546
2010,39011,"Auglaize County, Ohio",45709,46023,46611,44585,42554,3155
2011,39013,"Belmont County, Ohio",67424,70403,70226,71074,82569,-15145
2012,39015,"Brown County, Ohio",43508,44618,42285,34966,31920,11588
2013,39017,"Butler County, Ohio",382129,363465,332807,291479,258787,123342
2014,39019,"Carroll County, Ohio",27195,28988,28836,26521,25598,1597
2015,39021,"Champaign County, Ohio",38861,40140,38890,36019,33649,5212
2016,39023,"Clark County, Ohio",134409,139374,144742,147548,150236,-15827
2017,39025,"Clermont County, Ohio",205616,195312,177977,150187,128483,77133
2018,39027,"Clinton County, Ohio",42000,42416,40543,35415,34603,7397
2019,39029,"Columbiana County, Ohio",102514,108609,112075,108276,113572,-11058
2020,39031,"Coshocton County, Ohio",36558,37046,36655,35427,36024,534
2021,39033,"Crawford County, Ohio",41603,44294,46966,47870,50075,-8472
2022,39035,"Cuyahoga County, Ohio",1241475,1293825,1393978,1412140,1498400,-256925
2023,39037,"Darke County, Ohio",51387,52945,53309,53619,55096,-3709
2024,39039,"Defiance County, Ohio",38024,39119,39500,39350,39987,-1963
2025,39041,"Delaware County, Ohio",205454,166108,109989,66929,53840,151614
2026,39043,"Erie County, Ohio",74419,77454,79551,76779,79655,-5236
2027,39045,"Fairfield County, Ohio",156204,143949,122759,103461,93678,62526
2028,39047,"Fayette County, Ohio",28609,28913,28433,27466,27467,1142
2029,39049,"Franklin County, Ohio",1304715,1141117,1068978,961437,869132,435583
2030,39051,"Fulton County, Ohio",42186,42756,42084,38498,37751,4435
2031,39053,"Gallia County, Ohio",29995,30943,31069,30954,30098,-103
2032,39055,"Geauga County, Ohio",93657,93604,90895,81129,74474,19183
2033,39057,"Greene County, Ohio",167867,159940,147886,136731,129769,38098
2034,39059,"Guernsey County, Ohio",38996,40351,40792,39024,42024,-3028
2035,39061,"Hamilton County, Ohio",815790,802194,845303,866228,873224,-57434
2036,39063,"Hancock County, Ohio",75765,74670,71295,65536,64581,11184
2037,39065,"Hardin County, Ohio",31393,32104,31945,31111,32719,-1326
2038,39067,"Harrison County, Ohio",15132,15867,15856,16085,18152,-3020
2039,39069,"Henry County, Ohio",27068,28546,29210,29108,28383,-1315
2040,39071,"Highland County, Ohio",43080,43648,40875,35728,33477,9603
2041,39073,"Hocking County, Ohio",28306,29338,28241,25533,24304,4002
2042,39075,"Holmes County, Ohio",43954,42068,38943,32849,29416,14538
2043,39077,"Huron County, Ohio",58271,59932,59487,56240,54608,3663
2044,39079,"Jackson County, Ohio",32440,33165,32641,30230,30592,1848
2045,39081,"Jefferson County, Ohio",65943,70041,73894,80298,91564,-25621
2046,39083,"Knox County, Ohio",61776,60201,54500,47473,46304,15472
2047,39085,"Lake County, Ohio",229755,229418,227511,215499,212801,16954
2048,39087,"Lawrence County, Ohio",59901,62647,62319,61834,63849,-3948
2049,39089,"Licking County, Ohio",175409,163708,145491,128300,120981,54428
2050,39091,"Logan County, Ohio",45315,46006,46005,42310,39155,6160
2051,39093,"Lorain County, Ohio",309134,299605,284664,271126,274909,34225
2052,39095,"Lucas County, Ohio",430319,444046,455054,462361,471741,-41422
2053,39097,"Madison County, Ohio",44248,42844,40213,37068,33004,11244
2054,39099,"Mahoning County, Ohio",228452,241899,257555,264806,289487,-61035
2055,39101,"Marion County, Ohio",65179,66530,66217,64274,67974,-2795
2056,39103,"Medina County, Ohio",179116,170137,151095,122354,113150,65966
2057,39105,"Meigs County, Ohio",22974,23649,23072,22987,23641,-667
2058,39107,"Mercer County, Ohio",41034,40958,40924,39443,38334,2700
2059,39109,"Miami County, Ohio",106074,102315,98868,93182,90381,15693
2060,39111,"Monroe County, Ohio",13827,14751,15180,15497,17382,-3555
2061,39113,"Montgomery County, Ohio",531988,538461,559062,573809,571697,-39709
2062,39115,"Morgan County, Ohio",14557,15113,14897,14194,14241,316
2063,39117,"Morrow County, Ohio",35148,34815,31628,27749,26480,8668
2064,39119,"Muskingum County, Ohio",86033,85951,84585,82068,83340,2693
2065,39121,"Noble County, Ohio",14410,14634,14058,11336,11310,3100
2066,39123,"Ottawa County, Ohio",40557,41553,40985,40029,40076,481
2067,39125,"Paulding County, Ohio",18742,19679,20293,20488,21302,-2560
2068,39127,"Perry County, Ohio",36076,35843,34078,31557,31032,5044
2069,39129,"Pickaway County, Ohio",58112,55128,52727,48255,43662,14450
2070,39131,"Pike County, Ohio",27914,28674,27695,24249,22802,5112
2071,39133,"Portage County, Ohio",162476,159943,152061,142585,135856,26620
2072,39135,"Preble County, Ohio",40995,42502,42337,40113,38223,2772
2073,39137,"Putnam County, Ohio",33836,34647,34726,33819,32991,845
2074,39139,"Richland County, Ohio",121043,125980,128852,126137,131205,-10162
2075,39141,"Ross County, Ohio",76816,77537,73345,69330,65004,11812
2076,39143,"Sandusky County, Ohio",58801,61284,61792,61963,63267,-4466
2077,39145,"Scioto County, Ohio",75441,78988,79195,80327,84545,-9104
2078,39147,"Seneca County, Ohio",55251,57091,58683,59733,61901,-6650
2079,39149,"Shelby County, Ohio",48610,49350,47910,44915,43089,5521
2080,39151,"Stark County, Ohio",371516,376346,378098,367585,378823,-7307
2081,39153,"Summit County, Ohio",540810,543150,542899,514990,524472,16338
2082,39155,"Trumbull County, Ohio",199144,212780,225116,227813,241863,-42719
2083,39157,"Tuscarawas County, Ohio",92165,92508,90914,84090,84614,7551
2084,39159,"Union County, Ohio",57871,50708,40909,31969,29536,28335
2085,39161,"Van Wert County, Ohio",28213,29029,29659,30464,30458,-2245
2086,39163,"Vinton County, Ohio",13045,13485,12806,11098,11584,1461
2087,39165,"Warren County, Ohio",232540,207790,158383,113909,99276,133264
2088,39167,"Washington County, Ohio",60217,62066,63251,62254,64266,-4049
2089,39169,"Wayne County, Ohio",116063,114438,111564,101461,97408,18655
2090,39171,"Williams County, Ohio",36760,38172,39188,36956,36369,391
2091,39173,"Wood County, Ohio",130662,125295,121065,113269,107372,23290
2092,39175,"Wyandot County, Ohio",21907,22665,22908,22254,22651,-744
2093,40001,"Adair County, Oklahoma",22171,22424,21038,18421,18575,3596
2094,40003,"Alfalfa County, Oklahoma",5791,5621,6105,6416,7077,-1286
2095,40005,"Atoka County, Oklahoma",13815,14140,13879,12778,12748,1067
2096,40007,"Beaver County, Oklahoma",5326,5564,5857,6023,6806,-1480
2097,40009,"Beckham County, Oklahoma",21860,21817,19799,18812,19243,2617
2098,40011,"Blaine County, Oklahoma",9521,11972,11976,11470,13443,-3922
2099,40013,"Bryan County, Oklahoma",47325,41195,36534,32089,30535,16790
2100,40015,"Caddo County, Oklahoma",29179,28951,30150,29550,30905,-1726
2101,40017,"Canadian County, Oklahoma",144610,109814,87697,74409,56452,88158
2102,40019,"Carter County, Oklahoma",48380,46993,45621,42919,43610,4770
2103,40021,"Cherokee County, Oklahoma",48871,46182,42521,34049,30684,18187
2104,40023,"Choctaw County, Oklahoma",14727,15190,15342,15302,17203,-2476
2105,40025,"Cimarron County, Oklahoma",2159,2503,3148,3301,3648,-1489
2106,40027,"Cleveland County, Oklahoma",282189,246831,208016,174253,133173,149016
2107,40029,"Coal County, Oklahoma",5577,5801,6031,5780,6041,-464
2108,40031,"Comanche County, Oklahoma",121374,119902,114996,111486,112456,8918
2109,40033,"Cotton County, Oklahoma",5783,6230,6614,6651,7338,-1555
2110,40035,"Craig County, Oklahoma",14274,14951,14950,14104,15014,-740
2111,40037,"Creek County, Oklahoma",71505,68914,67367,60915,59016,12489
2112,40039,"Custer County, Oklahoma",28929,26824,26142,26897,25995,2934
2113,40041,"Delaware County, Oklahoma",42741,41017,37077,28070,23946,18795
2114,40043,"Dewey County, Oklahoma",4885,4720,4743,5551,5922,-1037
